timestamp,client_ip,method,path,query,event_type,status_code,latency_ms,hour_of_day,is_error,is_auth_failed,is_scan,is_admin_path,is_sqli,is_xss,is_token_abuse,is_bot,req_per_min_ip,unique_paths_per_min_ip
2026-03-18 12:10:13.110872+00:00,203.0.113.77,POST,/login,,auth_failed,401,22.65753381585459,12,1,1,0,0,0,0,0,0,565,12
2026-03-18 12:10:13.111691+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,45.20414975521233,12,1,0,1,0,0,0,0,0,566,12
2026-03-18 12:10:13.112407+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,58.466109235090634,12,1,0,0,1,0,0,0,0,567,12
2026-03-18 12:10:13.113070+00:00,203.0.113.77,GET,/search,,web_request,200,1558.765830174063,12,0,0,0,0,0,0,0,0,568,12
2026-03-18 12:10:13.113877+00:00,203.0.113.77,POST,/login,,auth_failed,401,23.259488279068908,12,1,1,0,0,0,0,0,0,569,12
2026-03-18 12:10:13.114644+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,18.360936646617223,12,1,0,1,0,0,0,0,0,570,12
2026-03-18 12:10:13.115309+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,92.66499763336338,12,1,0,0,1,0,0,0,0,571,12
2026-03-18 12:10:13.115979+00:00,203.0.113.77,GET,/checkout,,web_request,200,1322.4023307993923,12,0,0,0,0,0,0,0,0,572,12
2026-03-18 12:10:13.116834+00:00,203.0.113.77,POST,/login,,auth_failed,401,24.95011274593058,12,1,1,0,0,0,0,0,0,573,12
2026-03-18 12:10:13.117637+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,63.16906054737081,12,1,0,1,0,0,0,0,0,574,12
2026-03-18 12:10:13.118368+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,12.386629658303551,12,1,0,0,1,0,0,0,0,575,12
2026-03-18 12:10:13.119161+00:00,203.0.113.77,GET,/search,,web_request,200,1503.7483394332203,12,0,0,0,0,0,0,0,0,576,12
2026-03-18 12:10:13.119981+00:00,203.0.113.77,POST,/login,,auth_failed,401,13.564965500824131,12,1,1,0,0,0,0,0,0,577,12
2026-03-18 12:10:13.120918+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,42.861871182289896,12,1,0,1,0,0,0,0,0,578,12
2026-03-18 12:10:13.121686+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,54.156705565208725,12,1,0,0,1,0,0,0,0,579,12
2026-03-18 12:10:13.122482+00:00,203.0.113.77,GET,/search,,web_request,200,875.217427150484,12,0,0,0,0,0,0,0,0,580,12
2026-03-18 12:10:13.123191+00:00,203.0.113.77,POST,/login,,auth_failed,401,28.707933618834236,12,1,1,0,0,0,0,0,0,581,12
2026-03-18 12:10:13.124067+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,36.21622266327745,12,1,0,1,0,0,0,0,0,582,12
2026-03-18 12:10:13.124823+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,83.98387423518284,12,1,0,0,1,0,0,0,0,583,12
2026-03-18 12:10:13.125542+00:00,203.0.113.77,GET,/products,,web_request,200,851.4848859460641,12,0,0,0,0,0,0,0,0,584,12
2026-03-18 12:10:13.126316+00:00,203.0.113.77,POST,/login,,auth_failed,401,4.743589568151945,12,1,1,0,0,0,0,0,0,585,12
2026-03-18 12:10:13.127068+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,46.952322136808924,12,1,0,1,0,0,0,0,0,586,12
2026-03-18 12:10:13.127827+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,51.92519748899153,12,1,0,0,1,0,0,0,0,587,12
2026-03-18 12:10:13.128648+00:00,203.0.113.77,GET,/products,,web_request,200,1446.3361071103,12,0,0,0,0,0,0,0,0,588,12
2026-03-18 12:10:13.129496+00:00,203.0.113.77,POST,/login,,auth_failed,401,31.99214024275315,12,1,1,0,0,0,0,0,0,589,12
2026-03-18 12:10:13.130234+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,63.067482428105045,12,1,0,1,0,0,0,0,0,590,12
2026-03-18 12:10:13.130931+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,81.29664404484534,12,1,0,0,1,0,0,0,0,591,12
2026-03-18 12:10:13.131690+00:00,203.0.113.77,GET,/search,,web_request,200,669.2157522028033,12,0,0,0,0,0,0,0,0,592,12
2026-03-18 12:10:13.132229+00:00,203.0.113.77,POST,/login,,auth_failed,401,32.74666737466687,12,1,1,0,0,0,0,0,0,593,12
2026-03-18 12:10:13.132909+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,51.91335953416718,12,1,0,1,0,0,0,0,0,594,12
2026-03-18 12:10:13.133705+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,44.405988380045244,12,1,0,0,1,0,0,0,0,595,12
2026-03-18 12:10:13.134489+00:00,203.0.113.77,GET,/products,,web_request,200,837.9334661601465,12,0,0,0,0,0,0,0,0,596,12
2026-03-18 12:10:13.135214+00:00,203.0.113.77,POST,/login,,auth_failed,401,10.084428509692312,12,1,1,0,0,0,0,0,0,597,12
2026-03-18 12:10:13.136103+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,12.247557792875318,12,1,0,1,0,0,0,0,0,598,12
2026-03-18 12:10:13.137475+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,36.71453756489352,12,1,0,0,1,0,0,0,0,599,12
2026-03-18 12:10:13.138300+00:00,203.0.113.77,GET,/search,,web_request,200,1461.5783357895298,12,0,0,0,0,0,0,0,0,600,12
2026-03-18 12:10:13.139021+00:00,203.0.113.77,POST,/login,,auth_failed,401,9.927738199756305,12,1,1,0,0,0,0,0,0,601,12
2026-03-18 12:10:13.139752+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,39.813674023431865,12,1,0,1,0,0,0,0,0,602,12
2026-03-18 12:10:13.140442+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,25.261946911814626,12,1,0,0,1,0,0,0,0,603,12
2026-03-18 12:10:13.141093+00:00,203.0.113.77,GET,/search,,web_request,200,920.136390196988,12,0,0,0,0,0,0,0,0,604,12
2026-03-18 12:10:13.141790+00:00,203.0.113.77,POST,/login,,auth_failed,401,25.651646071273113,12,1,1,0,0,0,0,0,0,605,12
2026-03-18 12:10:13.142588+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,14.92420052086614,12,1,0,1,0,0,0,0,0,606,12
2026-03-18 12:10:13.143427+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,76.91432244629786,12,1,0,0,1,0,0,0,0,607,12
2026-03-18 12:10:13.144236+00:00,203.0.113.77,GET,/search,,web_request,200,1428.8691341933616,12,0,0,0,0,0,0,0,0,608,12
2026-03-18 12:10:13.145000+00:00,203.0.113.77,POST,/login,,auth_failed,401,20.42791079324773,12,1,1,0,0,0,0,0,0,609,12
2026-03-18 12:10:13.145773+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,18.899797321292137,12,1,0,1,0,0,0,0,0,610,12
2026-03-18 12:10:13.146581+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,29.723317141740644,12,1,0,0,1,0,0,0,0,611,12
2026-03-18 12:10:13.147361+00:00,203.0.113.77,GET,/products,,web_request,200,1119.0644893233978,12,0,0,0,0,0,0,0,0,612,12
2026-03-18 12:10:13.148145+00:00,203.0.113.77,POST,/login,,auth_failed,401,6.188545025694683,12,1,1,0,0,0,0,0,0,613,12
2026-03-18 12:10:13.149273+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,56.03714433013594,12,1,0,1,0,0,0,0,0,614,12
2026-03-18 12:10:13.150093+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,17.498147750175285,12,1,0,0,1,0,0,0,0,615,12
2026-03-18 12:10:13.150840+00:00,203.0.113.77,GET,/search,,web_request,200,1521.5701944783987,12,0,0,0,0,0,0,0,0,616,12
2026-03-18 12:10:13.151833+00:00,203.0.113.77,POST,/login,,auth_failed,401,16.73648910660277,12,1,1,0,0,0,0,0,0,617,12
2026-03-18 12:10:13.152665+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,77.94279620880589,12,1,0,1,1,0,0,0,0,618,12
2026-03-18 12:10:13.153468+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,88.01530286630843,12,1,0,0,1,0,0,0,0,619,12
2026-03-18 12:10:13.154271+00:00,203.0.113.77,GET,/search,,web_request,200,1518.2581623943765,12,0,0,0,0,0,0,0,0,620,12
2026-03-18 12:10:13.155042+00:00,203.0.113.77,POST,/login,,auth_failed,401,24.36717275325649,12,1,1,0,0,0,0,0,0,621,12
2026-03-18 12:10:13.155935+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,31.324228016346773,12,1,0,1,0,0,0,0,0,622,12
2026-03-18 12:10:13.156882+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,89.95562171676255,12,1,0,0,1,0,0,0,0,623,12
2026-03-18 12:10:13.157753+00:00,203.0.113.77,GET,/checkout,,web_request,200,1096.7697981474257,12,0,0,0,0,0,0,0,0,624,12
2026-03-18 12:10:13.158474+00:00,203.0.113.77,POST,/login,,auth_failed,401,32.99229959955219,12,1,1,0,0,0,0,0,0,625,12
2026-03-18 12:10:13.159293+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,11.914620984241505,12,1,0,1,0,0,0,0,0,626,12
2026-03-18 12:10:13.160090+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,42.89022309918684,12,1,0,0,1,0,0,0,0,627,12
2026-03-18 12:10:13.160905+00:00,203.0.113.77,GET,/checkout,,web_request,200,810.7232101702625,12,0,0,0,0,0,0,0,0,628,12
2026-03-18 12:10:13.161646+00:00,203.0.113.77,POST,/login,,auth_failed,401,5.01184562145466,12,1,1,0,0,0,0,0,0,629,12
2026-03-18 12:10:13.162363+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,52.55828630118397,12,1,0,1,1,0,0,0,0,630,12
2026-03-18 12:10:13.163079+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,72.64931811702657,12,1,0,0,1,0,0,0,0,631,12
2026-03-18 12:10:13.163837+00:00,203.0.113.77,GET,/products,,web_request,200,1389.7048473715008,12,0,0,0,0,0,0,0,0,632,12
2026-03-18 12:10:13.164681+00:00,203.0.113.77,POST,/login,,auth_failed,401,22.875666113721252,12,1,1,0,0,0,0,0,0,633,12
2026-03-18 12:10:13.165326+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,23.8483226835522,12,1,0,1,0,0,0,0,0,634,12
2026-03-18 12:10:13.166113+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,97.37890363320876,12,1,0,0,1,0,0,0,0,635,12
2026-03-18 12:10:13.166832+00:00,203.0.113.77,GET,/products,,web_request,200,1356.5420928097976,12,0,0,0,0,0,0,0,0,636,12
2026-03-18 12:10:13.167475+00:00,203.0.113.77,POST,/login,,auth_failed,401,6.8649200488166695,12,1,1,0,0,0,0,0,0,637,12
2026-03-18 12:10:13.168284+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,31.300648627095864,12,1,0,1,0,0,0,0,0,638,12
2026-03-18 12:10:13.168903+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,48.04326970747597,12,1,0,0,1,0,0,0,0,639,12
2026-03-18 12:10:13.169549+00:00,203.0.113.77,GET,/products,,web_request,200,1149.954821019033,12,0,0,0,0,0,0,0,0,640,12
2026-03-18 12:10:13.170208+00:00,203.0.113.77,POST,/login,,auth_failed,401,14.649213046700623,12,1,1,0,0,0,0,0,0,641,12
2026-03-18 12:10:13.170992+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,75.63635312463312,12,1,0,1,0,0,0,0,0,642,12
2026-03-18 12:10:13.171788+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,65.30176046765602,12,1,0,0,1,0,0,0,0,643,12
2026-03-18 12:10:13.172429+00:00,203.0.113.77,GET,/search,,web_request,200,833.1247341474769,12,0,0,0,0,0,0,0,0,644,12
2026-03-18 12:10:13.173287+00:00,203.0.113.77,POST,/login,,auth_failed,401,29.005066322192445,12,1,1,0,0,0,0,0,0,645,12
2026-03-18 12:10:13.174241+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,71.2016431474743,12,1,0,1,0,0,0,0,0,646,12
2026-03-18 12:10:13.174940+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,23.227671624936043,12,1,0,0,1,0,0,0,0,647,12
2026-03-18 12:10:13.175632+00:00,203.0.113.77,GET,/checkout,,web_request,200,1404.6444074374376,12,0,0,0,0,0,0,0,0,648,12
2026-03-18 12:10:13.176302+00:00,203.0.113.77,POST,/login,,auth_failed,401,28.86701702561181,12,1,1,0,0,0,0,0,0,649,12
2026-03-18 12:10:13.177077+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,33.310640131729414,12,1,0,1,0,0,0,0,0,650,12
2026-03-18 12:10:13.177873+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,97.67275860462445,12,1,0,0,1,0,0,0,0,651,12
2026-03-18 12:10:13.178539+00:00,203.0.113.77,GET,/products,,web_request,200,814.3154217911833,12,0,0,0,0,0,0,0,0,652,12
2026-03-18 12:10:13.179216+00:00,203.0.113.77,POST,/login,,auth_failed,401,4.171375196596288,12,1,1,0,0,0,0,0,0,653,12
2026-03-18 12:10:13.179999+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,77.93873755304162,12,1,0,1,0,0,0,0,0,654,12
2026-03-18 12:10:13.180726+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,20.51628225541786,12,1,0,0,1,0,0,0,0,655,12
2026-03-18 12:10:13.181420+00:00,203.0.113.77,GET,/checkout,,web_request,200,1648.302902670797,12,0,0,0,0,0,0,0,0,656,12
2026-03-18 12:10:13.182180+00:00,203.0.113.77,POST,/login,,auth_failed,401,22.379421648338873,12,1,1,0,0,0,0,0,0,657,12
2026-03-18 12:10:13.182908+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,78.71568293823239,12,1,0,1,0,0,0,0,0,658,12
2026-03-18 12:10:13.183847+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,70.13935751716399,12,1,0,0,1,0,0,0,0,659,12
2026-03-18 12:10:13.184727+00:00,203.0.113.77,GET,/products,,web_request,200,1361.0913201405663,12,0,0,0,0,0,0,0,0,660,12
2026-03-18 12:10:13.185536+00:00,203.0.113.77,POST,/login,,auth_failed,401,17.032453746781044,12,1,1,0,0,0,0,0,0,661,12
2026-03-18 12:10:13.186343+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,25.04475135465883,12,1,0,1,0,0,0,0,0,662,12
2026-03-18 12:10:13.187183+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,50.41097906654958,12,1,0,0,1,0,0,0,0,663,12
2026-03-18 12:10:13.188094+00:00,203.0.113.77,GET,/products,,web_request,200,860.5029837991561,12,0,0,0,0,0,0,0,0,664,12
2026-03-18 12:10:13.188845+00:00,203.0.113.77,POST,/login,,auth_failed,401,4.330812451157179,12,1,1,0,0,0,0,0,0,665,12
2026-03-18 12:10:13.189777+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,43.1884445573758,12,1,0,1,0,0,0,0,0,666,12
2026-03-18 12:10:13.190852+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,15.501022620067737,12,1,0,0,1,0,0,0,0,667,12
2026-03-18 12:10:13.191628+00:00,203.0.113.77,GET,/search,,web_request,200,1179.843422091205,12,0,0,0,0,0,0,0,0,668,12
2026-03-18 12:10:13.192542+00:00,203.0.113.77,POST,/login,,auth_failed,401,6.368986344214155,12,1,1,0,0,0,0,0,0,669,12
2026-03-18 12:10:13.193339+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,38.1915531717342,12,1,0,1,0,0,0,0,0,670,12
2026-03-18 12:10:13.194034+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,35.879819645607654,12,1,0,0,1,0,0,0,0,671,12
2026-03-18 12:10:13.195076+00:00,203.0.113.77,GET,/search,,web_request,200,741.0879109024074,12,0,0,0,0,0,0,0,0,672,12
2026-03-18 12:10:13.195907+00:00,203.0.113.77,POST,/login,,auth_failed,401,24.28024516453328,12,1,1,0,0,0,0,0,0,673,12
2026-03-18 12:10:13.196700+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,64.69850369756685,12,1,0,1,0,0,0,0,0,674,12
2026-03-18 12:10:13.197496+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,12.281566257801739,12,1,0,0,1,0,0,0,0,675,12
2026-03-18 12:10:13.198152+00:00,203.0.113.77,GET,/checkout,,web_request,200,1072.076152713146,12,0,0,0,0,0,0,0,0,676,12
2026-03-18 12:10:13.198997+00:00,203.0.113.77,POST,/login,,auth_failed,401,31.698469057644125,12,1,1,0,0,0,0,0,0,677,12
2026-03-18 12:10:13.199893+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,63.421849995275196,12,1,0,1,0,0,0,0,0,678,12
2026-03-18 12:10:13.200819+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,27.52709865914683,12,1,0,0,1,0,0,0,0,679,12
2026-03-18 12:10:13.201791+00:00,203.0.113.77,GET,/products,,web_request,200,1184.0485782678375,12,0,0,0,0,0,0,0,0,680,12
2026-03-18 12:10:13.202736+00:00,203.0.113.77,POST,/login,,auth_failed,401,17.855370195908243,12,1,1,0,0,0,0,0,0,681,12
2026-03-18 12:10:13.203694+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,74.39324226675163,12,1,0,1,1,0,0,0,0,682,12
2026-03-18 12:10:13.204331+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,90.63454751456698,12,1,0,0,1,0,0,0,0,683,12
2026-03-18 12:10:13.204968+00:00,203.0.113.77,GET,/search,,web_request,200,1302.051857137714,12,0,0,0,0,0,0,0,0,684,12
2026-03-18 12:10:13.205730+00:00,203.0.113.77,POST,/login,,auth_failed,401,9.423592127346506,12,1,1,0,0,0,0,0,0,685,12
2026-03-18 12:10:13.206482+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,30.069262616845123,12,1,0,1,1,0,0,0,0,686,12
2026-03-18 12:10:13.207412+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,102.28802809043364,12,1,0,0,1,0,0,0,0,687,12
2026-03-18 12:10:13.208129+00:00,203.0.113.77,GET,/search,,web_request,200,1008.0191168260833,12,0,0,0,0,0,0,0,0,688,12
2026-03-18 12:10:13.208981+00:00,203.0.113.77,POST,/login,,auth_failed,401,6.493403344481788,12,1,1,0,0,0,0,0,0,689,12
2026-03-18 12:10:13.209813+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,20.149347062028028,12,1,0,1,0,0,0,0,0,690,12
2026-03-18 12:10:13.210602+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,94.04315474100832,12,1,0,0,1,0,0,0,0,691,12
2026-03-18 12:10:13.211437+00:00,203.0.113.77,GET,/products,,web_request,200,1247.3954367303904,12,0,0,0,0,0,0,0,0,692,12
2026-03-18 12:10:13.212060+00:00,203.0.113.77,POST,/login,,auth_failed,401,12.634815967500051,12,1,1,0,0,0,0,0,0,693,12
2026-03-18 12:10:13.212734+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,10.667540273805812,12,1,0,1,0,0,0,0,0,694,12
2026-03-18 12:10:13.213466+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,34.27135468124383,12,1,0,0,1,0,0,0,0,695,12
2026-03-18 12:10:13.214110+00:00,203.0.113.77,GET,/search,,web_request,200,855.9108439970785,12,0,0,0,0,0,0,0,0,696,12
2026-03-18 12:10:13.214936+00:00,203.0.113.77,POST,/login,,auth_failed,401,24.266282453619336,12,1,1,0,0,0,0,0,0,697,12
2026-03-18 12:10:13.215732+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,60.36708583800096,12,1,0,1,1,0,0,0,0,698,12
2026-03-18 12:10:13.216498+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,35.51451671741219,12,1,0,0,1,0,0,0,0,699,12
2026-03-18 12:10:13.217243+00:00,203.0.113.77,GET,/products,,web_request,200,952.9204114605727,12,0,0,0,0,0,0,0,0,700,12
2026-03-18 12:10:13.218003+00:00,203.0.113.77,POST,/login,,auth_failed,401,25.28165916533913,12,1,1,0,0,0,0,0,0,701,12
2026-03-18 12:10:13.218863+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,57.45358690958424,12,1,0,1,0,0,0,0,0,702,12
2026-03-18 12:10:13.219726+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,30.57949751802058,12,1,0,0,1,0,0,0,0,703,12
2026-03-18 12:10:13.220382+00:00,203.0.113.77,GET,/search,,web_request,200,740.4264663514729,12,0,0,0,0,0,0,0,0,704,12
2026-03-18 12:10:13.221037+00:00,203.0.113.77,POST,/login,,auth_failed,401,5.974598854535539,12,1,1,0,0,0,0,0,0,705,12
2026-03-18 12:10:13.221860+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,64.35586623894638,12,1,0,1,1,0,0,0,0,706,12
2026-03-18 12:10:13.222591+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,89.9639351106699,12,1,0,0,1,0,0,0,0,707,12
2026-03-18 12:10:13.223235+00:00,203.0.113.77,GET,/checkout,,web_request,200,799.797095138113,12,0,0,0,0,0,0,0,0,708,12
2026-03-18 12:10:13.223951+00:00,203.0.113.77,POST,/login,,auth_failed,401,7.230225144751987,12,1,1,0,0,0,0,0,0,709,12
2026-03-18 12:10:13.224721+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,54.86784237927234,12,1,0,1,1,0,0,0,0,710,12
2026-03-18 12:10:13.225596+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,47.11352891046491,12,1,0,0,1,0,0,0,0,711,12
2026-03-18 12:10:13.226624+00:00,203.0.113.77,GET,/checkout,,web_request,200,1690.3968673417498,12,0,0,0,0,0,0,0,0,712,12
2026-03-18 12:10:13.227433+00:00,203.0.113.77,POST,/login,,auth_failed,401,26.8600734417506,12,1,1,0,0,0,0,0,0,713,12
2026-03-18 12:10:13.228208+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,39.52364293609644,12,1,0,1,0,0,0,0,0,714,12
2026-03-18 12:10:13.229047+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,36.75567330860473,12,1,0,0,1,0,0,0,0,715,12
2026-03-18 12:10:13.229924+00:00,203.0.113.77,GET,/search,,web_request,200,1540.136351431062,12,0,0,0,0,0,0,0,0,716,12
2026-03-18 12:10:13.230604+00:00,203.0.113.77,POST,/login,,auth_failed,401,14.539364254720557,12,1,1,0,0,0,0,0,0,717,12
2026-03-18 12:10:13.231837+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,55.37259321413138,12,1,0,1,1,0,0,0,0,718,12
2026-03-18 12:10:13.232934+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,106.83989594562048,12,1,0,0,1,0,0,0,0,719,12
2026-03-18 12:10:13.233924+00:00,203.0.113.77,GET,/checkout,,web_request,200,1405.2105579844658,12,0,0,0,0,0,0,0,0,720,12
2026-03-18 12:10:13.234756+00:00,203.0.113.77,POST,/login,,auth_failed,401,23.401867798476008,12,1,1,0,0,0,0,0,0,721,12
2026-03-18 12:10:13.235510+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,67.24070036573826,12,1,0,1,0,0,0,0,0,722,12
2026-03-18 12:10:13.236339+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,33.261179076694745,12,1,0,0,1,0,0,0,0,723,12
2026-03-18 12:10:13.237108+00:00,203.0.113.77,GET,/checkout,,web_request,200,1287.0786539711423,12,0,0,0,0,0,0,0,0,724,12
2026-03-18 12:10:13.237839+00:00,203.0.113.77,POST,/login,,auth_failed,401,16.29472337299469,12,1,1,0,0,0,0,0,0,725,12
2026-03-18 12:10:13.238528+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,13.54120006085693,12,1,0,1,0,0,0,0,0,726,12
2026-03-18 12:10:13.239243+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,81.32817887341108,12,1,0,0,1,0,0,0,0,727,12
2026-03-18 12:10:13.240042+00:00,203.0.113.77,GET,/products,,web_request,200,1707.4849330325267,12,0,0,0,0,0,0,0,0,728,12
2026-03-18 12:10:13.240874+00:00,203.0.113.77,POST,/login,,auth_failed,401,24.362386087397034,12,1,1,0,0,0,0,0,0,729,12
2026-03-18 12:10:13.241780+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,71.61009905818179,12,1,0,1,1,0,0,0,0,730,12
2026-03-18 12:10:13.242501+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,41.628896812546074,12,1,0,0,1,0,0,0,0,731,12
2026-03-18 12:10:13.243114+00:00,203.0.113.77,GET,/search,,web_request,200,1663.5086455791088,12,0,0,0,0,0,0,0,0,732,12
2026-03-18 12:10:13.243895+00:00,203.0.113.77,POST,/login,,auth_failed,401,13.898062692835786,12,1,1,0,0,0,0,0,0,733,12
2026-03-18 12:10:13.244743+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,60.782343792511746,12,1,0,1,0,0,0,0,0,734,12
2026-03-18 12:10:13.245527+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,46.45170824274452,12,1,0,0,1,0,0,0,0,735,12
2026-03-18 12:10:13.246447+00:00,203.0.113.77,GET,/products,,web_request,200,1388.3157498828039,12,0,0,0,0,0,0,0,0,736,12
2026-03-18 12:10:13.247121+00:00,203.0.113.77,POST,/login,,auth_failed,401,16.477437588983932,12,1,1,0,0,0,0,0,0,737,12
2026-03-18 12:10:13.247851+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,44.46906124788869,12,1,0,1,0,0,0,0,0,738,12
2026-03-18 12:10:13.248665+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,33.13450080071688,12,1,0,0,1,0,0,0,0,739,12
2026-03-18 12:10:13.249476+00:00,203.0.113.77,GET,/search,,web_request,200,1193.5774612249493,12,0,0,0,0,0,0,0,0,740,12
2026-03-18 12:10:13.250266+00:00,203.0.113.77,POST,/login,,auth_failed,401,20.422495062792287,12,1,1,0,0,0,0,0,0,741,12
2026-03-18 12:10:13.250989+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,43.669894434072575,12,1,0,1,0,0,0,0,0,742,12
2026-03-18 12:10:13.251806+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,103.39825894506548,12,1,0,0,1,0,0,0,0,743,12
2026-03-18 12:10:13.252558+00:00,203.0.113.77,GET,/products,,web_request,200,1126.368663358933,12,0,0,0,0,0,0,0,0,744,12
2026-03-18 12:10:13.253217+00:00,203.0.113.77,POST,/login,,auth_failed,401,12.742509094885971,12,1,1,0,0,0,0,0,0,745,12
2026-03-18 12:10:13.254113+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,53.19869943404497,12,1,0,1,0,0,0,0,0,746,12
2026-03-18 12:10:13.255417+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,87.05885973869012,12,1,0,0,1,0,0,0,0,747,12
2026-03-18 12:10:13.256146+00:00,203.0.113.77,GET,/checkout,,web_request,200,1537.9532565241911,12,0,0,0,0,0,0,0,0,748,12
2026-03-18 12:10:13.257005+00:00,203.0.113.77,POST,/login,,auth_failed,401,16.439035581213098,12,1,1,0,0,0,0,0,0,749,12
