timestamp,client_ip,method,path,query,event_type,status_code,latency_ms,hour_of_day,is_error,is_auth_failed,is_scan,is_admin_path,is_sqli,is_xss,is_token_abuse,is_bot,req_per_min_ip,unique_paths_per_min_ip,anomaly_score,prediction,risk_score,severity,reason_tags
2026-03-18 12:25:11.816083+00:00,203.0.113.77,GET,/products,,web_request,200,1657.082981487234,12,0,0,0,0,0,0,0,0,320,10,-0.007534995518454823,anomaly,46.9,medium,extreme_latency|ml_outlier|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.817108+00:00,203.0.113.77,POST,/login,,auth_failed,401,8.215455313094068,12,1,1,0,0,0,0,0,0,321,10,0.05774638221227868,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.818275+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,78.72985523931648,12,1,0,1,0,0,0,0,0,322,10,0.060331653740349434,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.819331+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,69.66174126140423,12,1,0,0,1,0,0,0,0,323,10,0.07858968062726285,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.820319+00:00,203.0.113.77,GET,/search,,web_request,200,818.1719779376328,12,0,0,0,0,0,0,0,0,324,10,0.016516569806259818,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.821471+00:00,203.0.113.77,POST,/login,,auth_failed,401,19.940960342898585,12,1,1,0,0,0,0,0,0,325,10,0.06644610930365824,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.822674+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,35.52727903202776,12,1,0,1,0,0,0,0,0,326,10,0.08623979782459357,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.823884+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,76.97907462403941,12,1,0,0,1,0,0,0,0,327,10,0.07699067927710018,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.824939+00:00,203.0.113.77,GET,/search,,web_request,200,981.9901494284916,12,0,0,0,0,0,0,0,0,328,10,0.02069874961780027,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.825965+00:00,203.0.113.77,POST,/login,,auth_failed,401,28.971426515701744,12,1,1,0,0,0,0,0,0,329,10,0.05797316907498973,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.827129+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,10.02091449587004,12,1,0,1,1,0,0,0,0,330,10,-0.0029247432491262826,anomaly,83.35,critical,admin_probe|client_error|endpoint_scan|ml_outlier|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.828190+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,59.66691688706427,12,1,0,0,1,0,0,0,0,331,10,0.0822798425939999,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.829138+00:00,203.0.113.77,GET,/checkout,,web_request,200,693.1249778144986,12,0,0,0,0,0,0,0,0,332,10,0.014712116544560061,normal,28.0,low,path_variance_high|req_rate_very_high
2026-03-18 12:25:11.830107+00:00,203.0.113.77,POST,/login,,auth_failed,401,14.937370385981602,12,1,1,0,0,0,0,0,0,333,10,0.06609729070272119,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.831076+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,37.03056950440361,12,1,0,1,0,0,0,0,0,334,10,0.0870654932352401,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.832072+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,46.66692783891122,12,1,0,0,1,0,0,0,0,335,10,0.08433041819759779,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.833082+00:00,203.0.113.77,GET,/search,,web_request,200,825.9457719339948,12,0,0,0,0,0,0,0,0,336,10,0.01798067573659634,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.834181+00:00,203.0.113.77,POST,/login,,auth_failed,401,11.26379879348687,12,1,1,0,0,0,0,0,0,337,10,0.06271633248156716,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.835334+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,44.12456259600248,12,1,0,1,0,0,0,0,0,338,10,0.08742033676839095,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.836535+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,47.36484677385065,12,1,0,0,1,0,0,0,0,339,10,0.08351213403509056,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.837946+00:00,203.0.113.77,GET,/products,,web_request,200,1668.9832894176798,12,0,0,0,0,0,0,0,0,340,10,-0.0077447276199446025,anomaly,46.93,medium,extreme_latency|ml_outlier|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.839185+00:00,203.0.113.77,POST,/login,,auth_failed,401,10.743437265495354,12,1,1,0,0,0,0,0,0,341,10,0.0616258008418018,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.840470+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,18.773122964641946,12,1,0,1,0,0,0,0,0,342,10,0.0784098540769963,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.841494+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,106.78682858372862,12,1,0,0,1,0,0,0,0,343,10,0.04227576242380715,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.842335+00:00,203.0.113.77,GET,/checkout,,web_request,200,1320.4669661328244,12,0,0,0,0,0,0,0,0,344,10,0.016943632311691048,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.843521+00:00,203.0.113.77,POST,/login,,auth_failed,401,24.39750649733415,12,1,1,0,0,0,0,0,0,345,10,0.06404272930465338,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.844339+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,22.759807843959063,12,1,0,1,0,0,0,0,0,346,10,0.08110602108072473,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.845028+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,54.68061859982172,12,1,0,0,1,0,0,0,0,347,10,0.08541298668166741,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.845760+00:00,203.0.113.77,GET,/checkout,,web_request,200,827.0999833037246,12,0,0,0,0,0,0,0,0,348,10,0.017999142126367773,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.846595+00:00,203.0.113.77,POST,/login,,auth_failed,401,9.102921685043793,12,1,1,0,0,0,0,0,0,349,10,0.05852172502236952,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.847347+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,69.17899603380386,12,1,0,1,0,0,0,0,0,350,10,0.07612385727659243,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.848022+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,34.88018503491854,12,1,0,0,1,0,0,0,0,351,10,0.08293568543414703,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.848790+00:00,203.0.113.77,GET,/checkout,,web_request,200,880.3546532719213,12,0,0,0,0,0,0,0,0,352,10,0.018781638710897663,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.849725+00:00,203.0.113.77,POST,/login,,auth_failed,401,17.7024373279086,12,1,1,0,0,0,0,0,0,353,10,0.06600051468986001,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.850658+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,29.54787469489194,12,1,0,1,0,0,0,0,0,354,10,0.08512374818548796,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.851702+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,65.87912808532064,12,1,0,0,1,0,0,0,0,355,10,0.08317970950446574,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.852760+00:00,203.0.113.77,GET,/products,,web_request,200,1448.9540658905405,12,0,0,0,0,0,0,0,0,356,10,0.01054199437634018,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.853790+00:00,203.0.113.77,POST,/login,,auth_failed,401,4.710973629682986,12,1,1,0,0,0,0,0,0,357,10,0.05081732931910499,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.854645+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,57.0597129490019,12,1,0,1,0,0,0,0,0,358,10,0.0846388230388842,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.855516+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,14.89194485502503,12,1,0,0,1,0,0,0,0,359,10,0.07391933667050443,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.856304+00:00,203.0.113.77,GET,/search,,web_request,200,962.7735568193742,12,0,0,0,0,0,0,0,0,360,10,0.02210155309831785,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.857115+00:00,203.0.113.77,POST,/login,,auth_failed,401,23.9780974343527,12,1,1,0,0,0,0,0,0,361,10,0.06502468350586854,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.858236+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,77.52568776569665,12,1,0,1,0,0,0,0,0,362,10,0.06233645728977222,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.859199+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,65.87510653538742,12,1,0,0,1,0,0,0,0,363,10,0.08546425489725296,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.859961+00:00,203.0.113.77,GET,/products,,web_request,200,1043.6753781820937,12,0,0,0,0,0,0,0,0,364,10,0.022210597137466204,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.860760+00:00,203.0.113.77,POST,/login,,auth_failed,401,23.091386684313697,12,1,1,0,0,0,0,0,0,365,10,0.06500779042239324,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.861365+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,23.12454073781354,12,1,0,1,0,0,0,0,0,366,10,0.08200237071811378,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.862109+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,69.64376619933557,12,1,0,0,1,0,0,0,0,367,10,0.08357415554947589,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.862990+00:00,203.0.113.77,GET,/checkout,,web_request,200,1088.7829873174296,12,0,0,0,0,0,0,0,0,368,10,0.022728998004490575,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.863679+00:00,203.0.113.77,POST,/login,,auth_failed,401,18.53317781149212,12,1,1,0,0,0,0,0,0,369,10,0.06624401803641322,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.864458+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,25.126689129009087,12,1,0,1,0,0,0,0,0,370,10,0.08295690235543157,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.865120+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,66.6531580212534,12,1,0,0,1,0,0,0,0,371,10,0.08621044343287865,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.866022+00:00,203.0.113.77,GET,/checkout,,web_request,200,1368.9535794959515,12,0,0,0,0,0,0,0,0,372,10,0.015804071286332544,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.866909+00:00,203.0.113.77,POST,/login,,auth_failed,401,13.815978248817965,12,1,1,0,0,0,0,0,0,373,10,0.0685430793677082,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.867783+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,61.0019425259356,12,1,0,1,1,0,0,0,0,374,10,0.010993588365184603,normal,83.0,critical,admin_probe|client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.868520+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,96.75088100319216,12,1,0,0,1,0,0,0,0,375,10,0.06440941045758464,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.869278+00:00,203.0.113.77,GET,/search,,web_request,200,1123.3349393112385,12,0,0,0,0,0,0,0,0,376,10,0.024249071125743815,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.870140+00:00,203.0.113.77,POST,/login,,auth_failed,401,33.15442265245726,12,1,1,0,0,0,0,0,0,377,10,0.048045219086144564,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.870904+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,43.27786301833613,12,1,0,1,0,0,0,0,0,378,10,0.08749122832686662,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.871955+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,15.930892700682056,12,1,0,0,1,0,0,0,0,379,10,0.07814920729291835,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.872851+00:00,203.0.113.77,GET,/checkout,,web_request,200,1621.110465058513,12,0,0,0,0,0,0,0,0,380,10,0.00012401276534501626,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.873559+00:00,203.0.113.77,POST,/login,,auth_failed,401,16.606709369721763,12,1,1,0,0,0,0,0,0,381,10,0.06758128124107976,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.874343+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,30.29111750430107,12,1,0,1,0,0,0,0,0,382,10,0.08526098251329134,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.875127+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,90.65048469332788,12,1,0,0,1,0,0,0,0,383,10,0.07241346674808119,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.875908+00:00,203.0.113.77,GET,/checkout,,web_request,200,1679.2653368594174,12,0,0,0,0,0,0,0,0,384,10,-0.004691035649417197,anomaly,46.56,medium,extreme_latency|ml_outlier|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.876677+00:00,203.0.113.77,POST,/login,,auth_failed,401,33.15329150945092,12,1,1,0,0,0,0,0,0,385,10,0.05036859032932983,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.877449+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,62.48283317208724,12,1,0,1,0,0,0,0,0,386,10,0.07963431711583435,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.878197+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,60.12138132427306,12,1,0,0,1,0,0,0,0,387,10,0.08982480531012649,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.878938+00:00,203.0.113.77,GET,/products,,web_request,200,1691.452155288839,12,0,0,0,0,0,0,0,0,388,10,-0.005461244177418112,anomaly,46.66,medium,extreme_latency|ml_outlier|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.880106+00:00,203.0.113.77,POST,/login,,auth_failed,401,28.745115980509823,12,1,1,0,0,0,0,0,0,389,10,0.06300921804819204,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.880924+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,71.72951636369528,12,1,0,1,1,0,0,0,0,390,10,0.0064062834471307895,normal,83.0,critical,admin_probe|client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.881960+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,96.56155913848814,12,1,0,0,1,0,0,0,0,391,10,0.06521486124436948,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.882991+00:00,203.0.113.77,GET,/search,,web_request,200,1349.1566528827618,12,0,0,0,0,0,0,0,0,392,10,0.01686807284461478,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.883976+00:00,203.0.113.77,POST,/login,,auth_failed,401,28.642565582512344,12,1,1,0,0,0,0,0,0,393,10,0.06306697765019542,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.884717+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,39.351618761643365,12,1,0,1,1,0,0,0,0,394,10,0.01559393350958016,normal,83.0,critical,admin_probe|client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.885522+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,89.30325589137544,12,1,0,0,1,0,0,0,0,395,10,0.07506512721997466,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.886384+00:00,203.0.113.77,GET,/checkout,,web_request,200,1488.3322252475634,12,0,0,0,0,0,0,0,0,396,10,0.010329929102787627,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.887202+00:00,203.0.113.77,POST,/login,,auth_failed,401,21.520816963010155,12,1,1,0,0,0,0,0,0,397,10,0.06829112549400351,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.887978+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,52.70307955106882,12,1,0,1,0,0,0,0,0,398,10,0.0846099153070155,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.888874+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,30.263813768744143,12,1,0,0,1,0,0,0,0,399,10,0.08604633056230776,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.889716+00:00,203.0.113.77,GET,/products,,web_request,200,1521.6996851382598,12,0,0,0,0,0,0,0,0,400,10,0.00791933787400112,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.890511+00:00,203.0.113.77,POST,/login,,auth_failed,401,5.655618633967922,12,1,1,0,0,0,0,0,0,401,10,0.055988141342631415,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.891405+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,61.69318375254952,12,1,0,1,1,0,0,0,0,402,10,0.010957931602053494,normal,83.0,critical,admin_probe|client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.892333+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,41.58309540817847,12,1,0,0,1,0,0,0,0,403,10,0.08973968639817753,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.893022+00:00,203.0.113.77,GET,/checkout,,web_request,200,1458.3933127837186,12,0,0,0,0,0,0,0,0,404,10,0.012633251497710551,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.893768+00:00,203.0.113.77,POST,/login,,auth_failed,401,33.914636151886114,12,1,1,0,0,0,0,0,0,405,10,0.04596333673080777,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.894569+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,66.02469187820742,12,1,0,1,0,0,0,0,0,406,10,0.07575910450391299,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.895403+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,73.93935997002333,12,1,0,0,1,0,0,0,0,407,10,0.08472326126908913,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.896200+00:00,203.0.113.77,GET,/products,,web_request,200,1784.1388880227971,12,0,0,0,0,0,0,0,0,408,10,-0.015668259261183315,anomaly,47.88,medium,extreme_latency|ml_outlier|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.897195+00:00,203.0.113.77,POST,/login,,auth_failed,401,34.1631300748696,12,1,1,0,0,0,0,0,0,409,10,0.044320917392941084,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.897921+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,10.236275058148726,12,1,0,1,0,0,0,0,0,410,10,0.061566263600406956,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.898673+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,98.15017253374144,12,1,0,0,1,0,0,0,0,411,10,0.05971235786699536,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.899621+00:00,203.0.113.77,GET,/search,,web_request,200,880.2606218240493,12,0,0,0,0,0,0,0,0,412,10,0.021878681518265997,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.900652+00:00,203.0.113.77,POST,/login,,auth_failed,401,20.890270662473966,12,1,1,0,0,0,0,0,0,413,10,0.0689652190239961,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.901677+00:00,203.0.113.77,GET,/phpmyadmin,,endpoint_scan,404,76.90241300759493,12,1,0,1,0,0,0,0,0,414,10,0.06054677297240796,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.902523+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,108.9103713053943,12,1,0,0,1,0,0,0,0,415,10,0.04654901622190233,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.903365+00:00,203.0.113.77,GET,/search,,web_request,200,931.8044916845788,12,0,0,0,0,0,0,0,0,416,10,0.023321970292931926,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.904258+00:00,203.0.113.77,POST,/login,,auth_failed,401,22.430176334430687,12,1,1,0,0,0,0,0,0,417,10,0.06717083434004201,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.905233+00:00,203.0.113.77,GET,/wp-admin,,endpoint_scan,404,24.855643266252493,12,1,0,1,0,0,0,0,0,418,10,0.08088391035957399,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.906062+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,19.082814110685028,12,1,0,0,1,0,0,0,0,419,10,0.0822622826824681,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.906910+00:00,203.0.113.77,GET,/products,,web_request,200,936.4212428278906,12,0,0,0,0,0,0,0,0,420,10,0.02360498109301523,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.907856+00:00,203.0.113.77,POST,/login,,auth_failed,401,34.837053607013395,12,1,1,0,0,0,0,0,0,421,10,0.042827129534651065,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.908662+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,15.309316238254024,12,1,0,1,1,0,0,0,0,422,10,0.004389091249026533,normal,83.0,critical,admin_probe|client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.909484+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,26.707933225141996,12,1,0,0,1,0,0,0,0,423,10,0.08419906754072559,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.910391+00:00,203.0.113.77,GET,/products,,web_request,200,1128.567803405371,12,0,0,0,0,0,0,0,0,424,10,0.02440022790185914,normal,38.0,low,high_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.911494+00:00,203.0.113.77,POST,/login,,auth_failed,401,21.90667390801876,12,1,1,0,0,0,0,0,0,425,10,0.06798239448134691,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.912573+00:00,203.0.113.77,GET,/.git/config,,endpoint_scan,404,59.96340901661541,12,1,0,1,0,0,0,0,0,426,10,0.07941702652843124,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.913913+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,37.49273098697456,12,1,0,0,1,0,0,0,0,427,10,0.08927096051344613,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.914821+00:00,203.0.113.77,GET,/search,,web_request,200,1229.1949876301037,12,0,0,0,0,0,0,0,0,428,10,0.02368817873257001,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.915706+00:00,203.0.113.77,POST,/login,,auth_failed,401,23.47658461306034,12,1,1,0,0,0,0,0,0,429,10,0.06837748591158221,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.916462+00:00,203.0.113.77,GET,/admin.php,,endpoint_scan,404,23.191224203338525,12,1,0,1,1,0,0,0,0,430,10,0.00991629384790449,normal,83.0,critical,admin_probe|client_error|endpoint_scan|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.917261+00:00,203.0.113.77,GET,/admin,,privilege_violation,403,94.1924963787448,12,1,0,0,1,0,0,0,0,431,10,0.06900432363133524,normal,58.0,medium,admin_probe|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.918116+00:00,203.0.113.77,GET,/checkout,,web_request,200,1579.893311592433,12,0,0,0,0,0,0,0,0,432,10,0.006483235934718223,normal,46.0,medium,extreme_latency|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.918883+00:00,203.0.113.77,POST,/login,,auth_failed,401,8.8378393421409,12,1,1,0,0,0,0,0,0,433,10,0.06075740409417596,normal,60.0,high,auth_failed|client_error|path_variance_high|req_rate_very_high
2026-03-18 12:25:11.919693+00:00,203.0.113.77,GET,/etc/passwd,,endpoint_scan,404,59.37012732870171,12,1,0,1,0,0,0,0,0,434,10,0.07956019251829355,normal,63.0,high,client_error|endpoint_scan|path_variance_high|req_rate_very_high
