TimeCreated,EventID,hour_of_day,event_frequency,inter_event_gap_seconds,message_length
2023-09-27 04:58:43.050308500+05:30,4688,4,18,0.0117557,1602
2023-09-27 04:58:43.062074300+05:30,4689,4,20,0.0117658,232
2023-09-27 04:58:43.063705700+05:30,4689,4,20,0.0016314,231
2023-09-27 04:58:43.066680600+05:30,4688,4,18,0.0029749,1600
2023-09-27 04:58:43.077671400+05:30,4688,4,18,0.0109908,1602
2023-09-27 04:58:43.089003+05:30,4689,4,20,0.0113316,232
2023-09-27 04:58:43.090952400+05:30,4689,4,20,0.0019494,231
2023-09-27 04:58:43.093736300+05:30,4688,4,18,0.0027839,1600
2023-09-27 04:58:43.105089600+05:30,4688,4,18,0.0113533,1602
2023-09-27 04:58:43.121499400+05:30,4689,4,20,0.0164098,232
2023-09-27 04:58:43.123187+05:30,4689,4,20,0.0016876,231
2023-09-27 04:58:43.126203400+05:30,4688,4,18,0.0030164,1600
2023-09-27 04:58:43.136305800+05:30,4688,4,18,0.0101024,1602
2023-09-27 04:58:43.149007700+05:30,4689,4,20,0.0127019,232
2023-09-27 04:58:43.150688800+05:30,4689,4,20,0.0016811,231
2023-09-27 04:58:43.153452400+05:30,4689,4,20,0.0027636,230
2023-09-27 04:58:43.154617700+05:30,4689,4,20,0.0011653,235
2023-09-27 04:58:46.809086700+05:30,4689,4,20,3.654469,286
2023-09-27 04:59:11.783659+05:30,4688,4,4,24.9745723,1661
2023-09-27 04:59:11.832930+05:30,4688,4,4,0.049271,1618
2023-09-27 04:59:11.933161+05:30,4688,4,4,0.100231,1701
2023-09-27 04:59:12.906063500+05:30,4689,4,1,0.9729025,280
2023-09-27 04:59:26.432861900+05:30,4662,4,9,13.5267984,527
2023-09-27 04:59:26.433200800+05:30,4662,4,9,0.0003389,542
2023-09-27 04:59:26.434103600+05:30,4662,4,9,0.0009028,565
2023-09-27 04:59:26.435309900+05:30,4662,4,9,0.0012063,564
2023-09-27 04:59:26.436138700+05:30,4662,4,9,0.0008288,580
2023-09-27 04:59:26.439254300+05:30,4688,4,4,0.0031156,1622
2023-09-27 04:59:26.749421700+05:30,4662,4,9,0.3101674,564
2023-09-27 04:59:26.750440500+05:30,4662,4,9,0.0010188,580
2023-09-27 04:59:26.784206100+05:30,4662,4,9,0.0337656,533
2023-09-27 04:59:26.784741900+05:30,4662,4,9,0.0005358,540
2023-09-27 05:00:26.439184700+05:30,4689,5,3,59.6544428,240
2023-09-27 05:00:26.460658700+05:30,4688,5,3,0.021474,1621
2023-09-27 05:00:56.286909400+05:30,4688,5,3,29.8262507,1672
2023-09-27 05:00:56.452186500+05:30,4689,5,3,0.1652771,241
2023-09-27 05:00:56.593040600+05:30,4688,5,3,0.1408541,1667
2023-09-27 05:00:58.119783500+05:30,4689,5,3,1.5267429,291
2023-09-27 05:01:13.849103100+05:30,4689,5,21,15.7293196,328
2023-09-27 05:01:13.859657400+05:30,4689,5,21,0.0105543,244
2023-09-27 05:01:30.460973200+05:30,4688,5,18,16.6013158,1600
2023-09-27 05:01:30.466059700+05:30,4688,5,18,0.0050865,1605
2023-09-27 05:01:30.482165500+05:30,4689,5,21,0.0161058,230
2023-09-27 05:01:30.497415+05:30,4688,5,18,0.0152495,1604
2023-09-27 05:01:30.523104200+05:30,4688,5,18,0.0256892,1602
2023-09-27 05:01:33.612013300+05:30,4689,5,21,3.0889091,232
2023-09-27 05:01:33.615372100+05:30,4688,5,18,0.0033588,1602
2023-09-27 05:01:36.693384700+05:30,4689,5,21,3.0780126,232
2023-09-27 05:01:36.696615+05:30,4688,5,18,0.0032303,1601
2023-09-27 05:01:36.708470100+05:30,4688,5,18,0.0118551,1602
2023-09-27 05:01:36.721002300+05:30,4689,5,21,0.0125322,232
2023-09-27 05:01:36.722547800+05:30,4689,5,21,0.0015455,231
2023-09-27 05:01:36.725435900+05:30,4688,5,18,0.0028881,1602
2023-09-27 05:01:38.124807+05:30,4689,5,21,1.3993711,286
2023-09-27 05:01:39.789942600+05:30,4689,5,21,1.6651356,232
2023-09-27 05:01:39.793269100+05:30,4688,5,18,0.0033265,1601
2023-09-27 05:01:39.804963600+05:30,4688,5,18,0.0116945,1602
2023-09-27 05:01:39.816319400+05:30,4689,5,21,0.0113558,232
2023-09-27 05:01:39.817875400+05:30,4689,5,21,0.001556,231
2023-09-27 05:01:39.820701600+05:30,4688,5,18,0.0028262,1601
2023-09-27 05:01:39.831314200+05:30,4688,5,18,0.0106126,1602
2023-09-27 05:01:39.842817200+05:30,4689,5,21,0.011503,232
2023-09-27 05:01:39.844304800+05:30,4689,5,21,0.0014876,231
2023-09-27 05:01:39.846947300+05:30,4688,5,18,0.0026425,1601
2023-09-27 05:01:39.857294400+05:30,4688,5,18,0.0103471,1602
2023-09-27 05:01:39.868681500+05:30,4689,5,21,0.0113871,232
2023-09-27 05:01:39.870233200+05:30,4689,5,21,0.0015517,231
2023-09-27 05:01:39.873439200+05:30,4688,5,18,0.003206,1601
2023-09-27 05:01:39.885075600+05:30,4688,5,18,0.0116364,1602
2023-09-27 05:01:39.899278200+05:30,4689,5,21,0.0142026,232
2023-09-27 05:01:39.900934400+05:30,4689,5,21,0.0016562,231
2023-09-27 05:01:39.903346+05:30,4689,5,21,0.0024116,231
2023-09-27 05:01:39.904578200+05:30,4689,5,21,0.0012322,235
2023-09-27 05:01:55.418014600+05:30,4688,5,18,15.5134364,1655
2023-09-27 05:01:55.441685600+05:30,4688,5,18,0.023671,1654
2023-09-27 05:01:56.442541200+05:30,4689,5,21,1.0008556,276
2023-09-27 05:01:56.488020100+05:30,4689,5,21,0.0454789,275
2023-09-27 05:03:26.511942+05:30,4689,5,1,90.0239219,240
2023-09-27 05:03:27.023913+05:30,4688,5,1,0.511971,1622
2023-09-27 05:04:26.932775700+05:30,4688,5,16,59.9088627,1600
2023-09-27 05:04:26.937961+05:30,4688,5,16,0.0051853,1605
2023-09-27 05:04:26.958438300+05:30,4689,5,16,0.0204773,230
2023-09-27 05:04:26.983599600+05:30,4688,5,16,0.0251613,1603
2023-09-27 05:04:27.076303+05:30,4688,5,16,0.0927034,1602
2023-09-27 05:04:30.138338800+05:30,4689,5,16,3.0620358,232
2023-09-27 05:04:30.141414800+05:30,4688,5,16,0.003076,1602
2023-09-27 05:04:33.211456900+05:30,4689,5,16,3.0700421,232
2023-09-27 05:04:33.214711200+05:30,4688,5,16,0.0032543,1601
2023-09-27 05:04:33.226085800+05:30,4688,5,16,0.0113746,1602
2023-09-27 05:04:33.240977600+05:30,4689,5,16,0.0148918,232
2023-09-27 05:04:33.242675800+05:30,4689,5,16,0.0016982,231
2023-09-27 05:04:33.245482+05:30,4688,5,16,0.0028062,1602
2023-09-27 05:04:36.320014300+05:30,4689,5,16,3.0745323,232
2023-09-27 05:04:36.323270700+05:30,4688,5,16,0.0032564,1601
2023-09-27 05:04:36.334583900+05:30,4688,5,16,0.0113132,1602
2023-09-27 05:04:36.348321200+05:30,4689,5,16,0.0137373,232
2023-09-27 05:04:36.350100500+05:30,4689,5,16,0.0017793,231
2023-09-27 05:04:36.353035500+05:30,4688,5,16,0.002935,1601
2023-09-27 05:04:36.363825400+05:30,4688,5,16,0.0107899,1602
2023-09-27 05:04:36.378429+05:30,4689,5,16,0.0146036,232
2023-09-27 05:04:36.380239600+05:30,4689,5,16,0.0018106,231
2023-09-27 05:04:36.383178400+05:30,4688,5,16,0.0029388,1601
2023-09-27 05:04:36.392887800+05:30,4688,5,16,0.0097094,1602
2023-09-27 05:04:36.405229600+05:30,4689,5,16,0.0123418,232
2023-09-27 05:04:36.406692900+05:30,4689,5,16,0.0014633,231
2023-09-27 05:04:36.409465400+05:30,4688,5,16,0.0027725,1601
2023-09-27 05:04:36.421193300+05:30,4688,5,16,0.0117279,1602
2023-09-27 05:04:36.432120+05:30,4689,5,16,0.0109267,232
2023-09-27 05:04:36.433732400+05:30,4689,5,16,0.0016124,231
2023-09-27 05:04:36.436053600+05:30,4689,5,16,0.0023212,231
2023-09-27 05:04:36.437191400+05:30,4689,5,16,0.0011378,235
2023-09-27 05:05:39.709176200+05:30,4689,5,2,63.2719848,235
2023-09-27 05:05:56.296963600+05:30,4689,5,2,16.5877874,235
2023-09-27 05:06:26.577486900+05:30,4689,5,1,30.2805233,241
2023-09-27 05:06:26.928628700+05:30,4688,5,3,0.3511418,1622
2023-09-27 05:06:59.741848600+05:30,4688,5,3,32.8132199,1655
2023-09-27 05:06:59.755809200+05:30,4688,5,3,0.0139606,1654
2023-09-27 05:07:00.752940600+05:30,4689,5,20,0.9971314,276
2023-09-27 05:07:00.785283500+05:30,4689,5,20,0.0323429,275
2023-09-27 05:07:23.697100+05:30,4688,5,18,22.9118165,1599
2023-09-27 05:07:23.703038+05:30,4688,5,18,0.005938,1605
2023-09-27 05:07:23.721529700+05:30,4689,5,20,0.0184917,229
2023-09-27 05:07:23.746401500+05:30,4688,5,18,0.0248718,1604
2023-09-27 05:07:23.748188300+05:30,4688,5,18,0.0017868,1602
2023-09-27 05:07:26.817534400+05:30,4689,5,20,3.0693461,232
2023-09-27 05:07:26.820781300+05:30,4688,5,18,0.0032469,1602
2023-09-27 05:07:29.892321500+05:30,4689,5,20,3.0715402,232
2023-09-27 05:07:29.898686100+05:30,4688,5,18,0.0063646,1600
2023-09-27 05:07:29.911527600+05:30,4688,5,18,0.0128415,1601
2023-09-27 05:07:29.923182400+05:30,4689,5,20,0.0116548,232
2023-09-27 05:07:29.924901700+05:30,4689,5,20,0.0017193,230
2023-09-27 05:07:29.927703500+05:30,4688,5,18,0.0028018,1602
2023-09-27 05:07:32.987833700+05:30,4689,5,20,3.0601302,232
2023-09-27 05:07:32.991271100+05:30,4688,5,18,0.0034374,1601
2023-09-27 05:07:33.002464500+05:30,4688,5,18,0.0111934,1602
2023-09-27 05:07:33.015081200+05:30,4689,5,20,0.0126167,232
2023-09-27 05:07:33.016579800+05:30,4689,5,20,0.0014986,231
2023-09-27 05:07:33.019274700+05:30,4688,5,18,0.0026949,1601
2023-09-27 05:07:33.028832400+05:30,4688,5,18,0.0095577,1602
2023-09-27 05:07:33.041904200+05:30,4689,5,20,0.0130718,232
2023-09-27 05:07:33.043650600+05:30,4689,5,20,0.0017464,231
2023-09-27 05:07:33.047005800+05:30,4688,5,18,0.0033552,1601
2023-09-27 05:07:33.061227700+05:30,4688,5,18,0.0142219,1602
2023-09-27 05:07:33.073257500+05:30,4689,5,20,0.0120298,232
2023-09-27 05:07:33.075086200+05:30,4689,5,20,0.0018287,231
2023-09-27 05:07:33.078126+05:30,4688,5,18,0.0030398,1601
2023-09-27 05:07:33.089032100+05:30,4688,5,18,0.0109061,1602
2023-09-27 05:07:33.100444900+05:30,4689,5,20,0.0114128,232
2023-09-27 05:07:33.101975500+05:30,4689,5,20,0.0015306,231
2023-09-27 05:07:33.104467500+05:30,4689,5,20,0.002492,231
2023-09-27 05:07:33.105662900+05:30,4689,5,20,0.0011954,235
2023-09-27 05:07:57.267958900+05:30,4688,5,18,24.162296,1706
2023-09-27 05:07:57.282627+05:30,4688,5,18,0.0146681,1652
2023-09-27 05:07:57.322195100+05:30,4689,5,20,0.0395681,278
2023-09-27 05:07:57.324283200+05:30,4689,5,20,0.0020881,235
2023-09-27 05:08:09.849760+05:30,4688,5,12,12.5254768,1609
2023-09-27 05:08:10.024274500+05:30,4688,5,12,0.1745145,1672
2023-09-27 05:08:10.101937+05:30,4688,5,12,0.0776625,1671
2023-09-27 05:08:10.469815900+05:30,4688,5,12,0.3678789,1667
2023-09-27 05:08:10.490588900+05:30,4688,5,12,0.020773,1671
2023-09-27 05:08:10.583590200+05:30,4689,5,8,0.0930013,291
2023-09-27 05:08:10.622679900+05:30,4688,5,12,0.0390897,1666
2023-09-27 05:08:11.332930800+05:30,4689,5,8,0.7102509,290
2023-09-27 05:08:11.355468400+05:30,4688,5,12,0.0225376,1666
2023-09-27 05:08:11.783598200+05:30,4688,5,12,0.4281298,1616
2023-09-27 05:08:12.013593800+05:30,4688,5,12,0.2299956,1609
2023-09-27 05:08:13.331780200+05:30,4702,5,6,1.3181864,1909
2023-09-27 05:08:13.348635100+05:30,4702,5,6,0.0168549,1908
2023-09-27 05:08:13.370851+05:30,4702,5,6,0.0222159,2068
2023-09-27 05:08:13.390300+05:30,4702,5,6,0.019449,2067
2023-09-27 05:08:13.411106700+05:30,4702,5,6,0.0208067,1944
2023-09-27 05:08:13.425247700+05:30,4702,5,6,0.014141,1943
2023-09-27 05:08:14.068513100+05:30,4689,5,8,0.6432654,290
2023-09-27 05:08:30.715749100+05:30,4688,5,12,16.647236,1697
2023-09-27 05:08:37.037998700+05:30,4689,5,8,6.3222496,316
2023-09-27 05:08:54.006871700+05:30,4688,5,12,16.968873,1671
2023-09-27 05:08:54.087705100+05:30,4689,5,8,0.0808334,285
2023-09-27 05:08:54.088384+05:30,4689,5,8,0.0006789,285
2023-09-27 05:08:54.093489400+05:30,4689,5,8,0.0051054,286
2023-09-27 05:08:54.410440600+05:30,4688,5,12,0.3169512,1666
2023-09-27 05:08:57.118317500+05:30,4689,5,8,2.7078769,290
2023-09-27 05:09:15.225776400+05:30,4689,5,2,18.1074589,243
2023-09-27 05:09:26.434407100+05:30,4662,5,9,11.2086307,527
2023-09-27 05:09:26.434706400+05:30,4662,5,9,0.0002993,542
2023-09-27 05:09:26.435568900+05:30,4662,5,9,0.0008625,565
2023-09-27 05:09:26.436752300+05:30,4662,5,9,0.0011834,564
2023-09-27 05:09:26.437647100+05:30,4662,5,9,0.0008948,580
2023-09-27 05:09:26.440938+05:30,4688,5,1,0.0032909,1622
2023-09-27 05:09:26.538829600+05:30,4662,5,9,0.0978916,564
2023-09-27 05:09:26.539638600+05:30,4662,5,9,0.000809,580
2023-09-27 05:09:26.636308600+05:30,4662,5,9,0.09667,533
2023-09-27 05:09:26.637564400+05:30,4662,5,9,0.0012558,540
2023-09-27 05:09:37.144512800+05:30,4689,5,2,10.5069484,285
2023-09-27 05:10:11.641618900+05:30,4662,5,1,34.4971061,471
2023-09-27 05:10:14.459541500+05:30,4688,5,21,2.8179226,1617
2023-09-27 05:10:14.499721+05:30,4688,5,21,0.0401795,1610
2023-09-27 05:10:14.627426100+05:30,4688,5,21,0.1277051,1609
2023-09-27 05:10:16.669080900+05:30,4702,5,2,2.0416548,2442
2023-09-27 05:10:16.802937800+05:30,4702,5,2,0.1338569,2649
2023-09-27 05:10:20.301043600+05:30,4688,5,21,3.4981058,1599
2023-09-27 05:10:20.308619600+05:30,4688,5,21,0.007576,1604
2023-09-27 05:10:20.326505900+05:30,4689,5,19,0.0178863,230
2023-09-27 05:10:20.348967200+05:30,4688,5,21,0.0224613,1604
2023-09-27 05:10:20.351853+05:30,4688,5,21,0.0028858,1601
2023-09-27 05:10:22.040835200+05:30,4689,5,19,1.6889822,236
2023-09-27 05:10:22.042412900+05:30,4689,5,19,0.0015777,235
2023-09-27 05:10:23.421483700+05:30,4689,5,19,1.3790708,232
2023-09-27 05:10:23.424827700+05:30,4688,5,21,0.003344,1601
2023-09-27 05:10:26.561480600+05:30,4689,5,19,3.1366529,232
2023-09-27 05:10:26.564832+05:30,4688,5,21,0.0033514,1600
2023-09-27 05:10:26.597730200+05:30,4688,5,21,0.0328982,1602
2023-09-27 05:10:26.615857500+05:30,4689,5,19,0.0181273,232
2023-09-27 05:10:26.617677+05:30,4689,5,19,0.0018195,231
2023-09-27 05:10:26.620441700+05:30,4688,5,21,0.0027647,1601
2023-09-27 05:10:28.551203700+05:30,4688,5,21,1.930762,1672
2023-09-27 05:10:29.109008800+05:30,4688,5,21,0.5578051,1667
2023-09-27 05:10:29.397973200+05:30,4689,5,19,0.2889644,291
2023-09-27 05:10:29.687186800+05:30,4689,5,19,0.2892136,232
2023-09-27 05:10:29.690515600+05:30,4688,5,21,0.0033288,1600
2023-09-27 05:10:29.702432800+05:30,4688,5,21,0.0119172,1602
2023-09-27 05:10:29.714103500+05:30,4689,5,19,0.0116707,232
2023-09-27 05:10:29.715709600+05:30,4689,5,19,0.0016061,231
2023-09-27 05:10:29.718599900+05:30,4688,5,21,0.0028903,1600
2023-09-27 05:10:29.729649700+05:30,4688,5,21,0.0110498,1602
2023-09-27 05:10:29.741444100+05:30,4689,5,19,0.0117944,232
2023-09-27 05:10:29.742970600+05:30,4689,5,19,0.0015265,231
2023-09-27 05:10:29.745785900+05:30,4688,5,21,0.0028153,1600
2023-09-27 05:10:29.757282400+05:30,4688,5,21,0.0114965,1602
2023-09-27 05:10:29.769054100+05:30,4689,5,19,0.0117717,232
2023-09-27 05:10:29.770739600+05:30,4689,5,19,0.0016855,231
2023-09-27 05:10:29.773596700+05:30,4688,5,21,0.0028571,1600
2023-09-27 05:10:29.784267+05:30,4688,5,21,0.0106703,1602
2023-09-27 05:10:29.795401200+05:30,4689,5,19,0.0111342,232
2023-09-27 05:10:29.796917200+05:30,4689,5,19,0.001516,231
2023-09-27 05:10:29.799267200+05:30,4689,5,19,0.00235,230
2023-09-27 05:10:29.800394400+05:30,4689,5,19,0.0011272,235
2023-09-27 05:11:09.414747100+05:30,4689,5,2,39.6143527,286
2023-09-27 05:11:16.843987300+05:30,4689,5,2,7.4292402,241
2023-09-27 05:12:04.119159600+05:30,4688,5,2,47.2751723,1655
2023-09-27 05:12:04.146278600+05:30,4688,5,2,0.027119,1654
2023-09-27 05:12:05.416447100+05:30,4689,5,2,1.2701685,275
2023-09-27 05:12:05.430790800+05:30,4689,5,2,0.0143437,276
2023-09-27 05:13:18.401254400+05:30,4688,5,16,72.9704636,1599
2023-09-27 05:13:18.406480800+05:30,4688,5,16,0.0052264,1604
2023-09-27 05:13:18.424404500+05:30,4689,5,16,0.0179237,230
2023-09-27 05:13:18.448124100+05:30,4688,5,16,0.0237196,1601
2023-09-27 05:13:18.452395+05:30,4688,5,16,0.0042709,1603
2023-09-27 05:13:21.525097200+05:30,4689,5,16,3.0727022,232
2023-09-27 05:13:21.528347700+05:30,4688,5,16,0.0032505,1601
2023-09-27 05:13:24.599885300+05:30,4689,5,16,3.0715376,232
2023-09-27 05:13:24.603252900+05:30,4688,5,16,0.0033676,1600
2023-09-27 05:13:24.614966500+05:30,4688,5,16,0.0117136,1602
2023-09-27 05:13:24.627389800+05:30,4689,5,16,0.0124233,232
2023-09-27 05:13:24.629091400+05:30,4689,5,16,0.0017016,231
2023-09-27 05:13:24.632001800+05:30,4688,5,16,0.0029104,1601
2023-09-27 05:13:27.695207700+05:30,4689,5,16,3.0632059,232
2023-09-27 05:13:27.698618500+05:30,4688,5,16,0.0034108,1600
2023-09-27 05:13:27.710835900+05:30,4688,5,16,0.0122174,1602
2023-09-27 05:13:27.722835400+05:30,4689,5,16,0.0119995,232
2023-09-27 05:13:27.724507300+05:30,4689,5,16,0.0016719,231
2023-09-27 05:13:27.727737600+05:30,4688,5,16,0.0032303,1600
2023-09-27 05:13:27.738579600+05:30,4688,5,16,0.010842,1602
2023-09-27 05:13:27.750853200+05:30,4689,5,16,0.0122736,232
2023-09-27 05:13:27.752706+05:30,4689,5,16,0.0018528,231
2023-09-27 05:13:27.755564800+05:30,4688,5,16,0.0028588,1599
2023-09-27 05:13:27.766215800+05:30,4688,5,16,0.010651,1601
2023-09-27 05:13:27.778115900+05:30,4689,5,16,0.0119001,232
2023-09-27 05:13:27.779788800+05:30,4689,5,16,0.0016729,230
2023-09-27 05:13:27.782652500+05:30,4688,5,16,0.0028637,1600
2023-09-27 05:13:27.792120700+05:30,4688,5,16,0.0094682,1602
2023-09-27 05:13:27.804988300+05:30,4689,5,16,0.0128676,232
2023-09-27 05:13:27.806557+05:30,4689,5,16,0.0015687,231
2023-09-27 05:13:27.808827400+05:30,4689,5,16,0.0022704,230
2023-09-27 05:13:27.809976500+05:30,4689,5,16,0.0011491,235
2023-09-27 05:15:28.559824900+05:30,4689,5,3,120.7498484,235
2023-09-27 05:15:41.778841700+05:30,4688,5,4,13.2190168,1609
2023-09-27 05:15:41.934328+05:30,4688,5,4,0.1554863,1672
2023-09-27 05:15:42.049735500+05:30,4688,5,4,0.1154075,1667
2023-09-27 05:15:43.067718600+05:30,4689,5,3,1.0179831,291
2023-09-27 05:15:43.238619700+05:30,4688,5,4,0.1709011,1672
2023-09-27 05:15:44.013601100+05:30,4689,5,3,0.7749814,291
2023-09-27 05:16:15.120109700+05:30,4688,5,17,31.1065086,1599
2023-09-27 05:16:15.125426300+05:30,4688,5,17,0.0053166,1605
2023-09-27 05:16:15.141328100+05:30,4689,5,17,0.0159018,229
2023-09-27 05:16:15.154898500+05:30,4688,5,17,0.0135704,1604
2023-09-27 05:16:15.176019300+05:30,4688,5,17,0.0211208,1602
2023-09-27 05:16:18.259281+05:30,4689,5,17,3.0832617,232
2023-09-27 05:16:18.262720400+05:30,4688,5,17,0.0034394,1602
2023-09-27 05:16:21.331029+05:30,4689,5,17,3.0683086,232
2023-09-27 05:16:21.334312800+05:30,4688,5,17,0.0032838,1601
2023-09-27 05:16:21.345798500+05:30,4688,5,17,0.0114857,1602
2023-09-27 05:16:21.359020300+05:30,4689,5,17,0.0132218,232
2023-09-27 05:16:21.363371900+05:30,4689,5,17,0.0043516,231
2023-09-27 05:16:21.366127400+05:30,4688,5,17,0.0027555,1602
2023-09-27 05:16:24.031389+05:30,4689,5,17,2.6652616,286
2023-09-27 05:16:24.428914200+05:30,4689,5,17,0.3975252,232
2023-09-27 05:16:24.432092100+05:30,4688,5,17,0.0031779,1601
2023-09-27 05:16:24.444064400+05:30,4688,5,17,0.0119723,1602
2023-09-27 05:16:24.455572500+05:30,4689,5,17,0.0115081,232
2023-09-27 05:16:24.457143600+05:30,4689,5,17,0.0015711,231
2023-09-27 05:16:24.459888800+05:30,4688,5,17,0.0027452,1601
2023-09-27 05:16:24.473514700+05:30,4688,5,17,0.0136259,1602
2023-09-27 05:16:24.485005200+05:30,4689,5,17,0.0114905,232
2023-09-27 05:16:24.486591700+05:30,4689,5,17,0.0015865,231
2023-09-27 05:16:24.489358700+05:30,4688,5,17,0.002767,1600
2023-09-27 05:16:24.500125900+05:30,4688,5,17,0.0107672,1601
2023-09-27 05:16:24.511319300+05:30,4689,5,17,0.0111934,232
2023-09-27 05:16:24.513197600+05:30,4689,5,17,0.0018783,230
2023-09-27 05:16:24.516032500+05:30,4688,5,17,0.0028349,1601
2023-09-27 05:16:24.526635300+05:30,4688,5,17,0.0106028,1602
2023-09-27 05:16:24.539916600+05:30,4689,5,17,0.0132813,232
2023-09-27 05:16:24.541617200+05:30,4689,5,17,0.0017006,231
2023-09-27 05:16:24.544145900+05:30,4689,5,17,0.0025287,231
2023-09-27 05:16:24.545281600+05:30,4689,5,17,0.0011357,235
2023-09-27 05:16:28.187130600+05:30,4688,5,17,3.641849,1616
2023-09-27 05:16:29.117229500+05:30,4702,5,12,0.9300989,1909
2023-09-27 05:16:29.135175200+05:30,4702,5,12,0.0179457,1908
2023-09-27 05:16:29.157402100+05:30,4702,5,12,0.0222269,2068
2023-09-27 05:16:29.179182900+05:30,4702,5,12,0.0217808,2067
2023-09-27 05:16:29.199046800+05:30,4702,5,12,0.0198639,1944
2023-09-27 05:16:29.213480300+05:30,4702,5,12,0.0144335,1943
2023-09-27 05:16:29.258041100+05:30,4702,5,12,0.0445608,1909
2023-09-27 05:16:29.271583500+05:30,4702,5,12,0.0135424,1908
2023-09-27 05:16:29.292556800+05:30,4702,5,12,0.0209733,2068
2023-09-27 05:16:29.310227200+05:30,4702,5,12,0.0176704,2067
2023-09-27 05:16:29.330978800+05:30,4702,5,12,0.0207516,1944
2023-09-27 05:16:29.345406600+05:30,4702,5,12,0.0144278,1943
2023-09-27 05:17:08.624453+05:30,4688,5,2,39.2790464,1655
2023-09-27 05:17:08.641160800+05:30,4688,5,2,0.0167078,1654
2023-09-27 05:17:09.620151100+05:30,4689,5,3,0.9789903,275
2023-09-27 05:17:09.653738300+05:30,4689,5,3,0.0335872,276
2023-09-27 05:17:31.160409400+05:30,4689,5,3,21.5066711,243
2023-09-27 05:18:09.647095600+05:30,4688,5,3,38.4866862,1655
2023-09-27 05:18:09.665135500+05:30,4688,5,3,0.0180399,1654
2023-09-27 05:18:10.625941200+05:30,4689,5,3,0.9608057,276
2023-09-27 05:18:10.640690800+05:30,4689,5,3,0.0147496,275
2023-09-27 05:18:30.785522900+05:30,4688,5,3,20.1448321,1697
2023-09-27 05:18:36.899007+05:30,4689,5,3,6.1134841,316
2023-09-27 05:19:11.676755100+05:30,4688,5,17,34.7777481,1600
2023-09-27 05:19:11.682093+05:30,4688,5,17,0.0053379,1605
2023-09-27 05:19:11.701275700+05:30,4689,5,16,0.0191827,230
2023-09-27 05:19:11.727813200+05:30,4688,5,17,0.0265375,1602
2023-09-27 05:19:11.728185300+05:30,4688,5,17,0.0003721,1604
2023-09-27 05:19:14.815599500+05:30,4689,5,16,3.0874142,232
2023-09-27 05:19:14.818810300+05:30,4688,5,17,0.0032108,1602
2023-09-27 05:19:17.879678300+05:30,4689,5,16,3.060868,232
2023-09-27 05:19:17.883076300+05:30,4688,5,17,0.003398,1601
2023-09-27 05:19:17.895216300+05:30,4688,5,17,0.01214,1602
2023-09-27 05:19:17.907679900+05:30,4689,5,16,0.0124636,232
2023-09-27 05:19:17.909365800+05:30,4689,5,16,0.0016859,231
2023-09-27 05:19:17.912406100+05:30,4688,5,17,0.0030403,1602
2023-09-27 05:19:20.971417200+05:30,4689,5,16,3.0590111,232
2023-09-27 05:19:20.974684500+05:30,4688,5,17,0.0032673,1601
2023-09-27 05:19:20.986742200+05:30,4688,5,17,0.0120577,1602
2023-09-27 05:19:20.999093600+05:30,4689,5,16,0.0123514,232
2023-09-27 05:19:21.000654500+05:30,4689,5,16,0.0015609,231
2023-09-27 05:19:21.003611100+05:30,4688,5,17,0.0029566,1601
2023-09-27 05:19:21.016379900+05:30,4688,5,17,0.0127688,1602
2023-09-27 05:19:21.028660400+05:30,4689,5,16,0.0122805,232
2023-09-27 05:19:21.030234600+05:30,4689,5,16,0.0015742,231
2023-09-27 05:19:21.032815+05:30,4688,5,17,0.0025804,1601
2023-09-27 05:19:21.043120200+05:30,4688,5,17,0.0103052,1602
2023-09-27 05:19:21.054552700+05:30,4689,5,16,0.0114325,232
2023-09-27 05:19:21.056079800+05:30,4689,5,16,0.0015271,231
2023-09-27 05:19:21.058822100+05:30,4688,5,17,0.0027423,1601
2023-09-27 05:19:21.068777100+05:30,4688,5,17,0.009955,1602
2023-09-27 05:19:21.080383800+05:30,4689,5,16,0.0116067,232
2023-09-27 05:19:21.081905900+05:30,4689,5,16,0.0015221,231
2023-09-27 05:19:21.084210600+05:30,4689,5,16,0.0023047,231
2023-09-27 05:19:21.085312+05:30,4689,5,16,0.0011014,235
2023-09-27 05:19:27.314334600+05:30,4662,5,9,6.2290226,527
2023-09-27 05:19:27.314692400+05:30,4662,5,9,0.0003578,542
2023-09-27 05:19:27.315570+05:30,4662,5,9,0.0008776,565
2023-09-27 05:19:27.316756+05:30,4662,5,9,0.001186,564
2023-09-27 05:19:27.317651200+05:30,4662,5,9,0.0008952,580
2023-09-27 05:19:27.320713900+05:30,4688,5,17,0.0030627,1622
2023-09-27 05:19:27.591742900+05:30,4662,5,9,0.271029,564
2023-09-27 05:19:27.592469700+05:30,4662,5,9,0.0007268,580
2023-09-27 05:19:27.620392100+05:30,4662,5,9,0.0279224,533
2023-09-27 05:19:27.620962700+05:30,4662,5,9,0.0005706,540
2023-09-27 05:20:14.745266+05:30,4689,5,3,47.1243033,235
2023-09-27 05:20:43.244999700+05:30,4689,5,3,28.4997337,235
2023-09-27 05:20:57.325679300+05:30,4689,5,3,14.0806796,241
2023-09-27 05:20:59.353923100+05:30,4688,5,3,2.0282438,1662
