TimeCreated,EventID,hour_of_day,event_frequency,inter_event_gap_seconds,message_length
2026-04-21 06:09:45.632651900+05:30,5,6,21,10.0358438,230
2026-04-21 06:09:45.636159100+05:30,5,6,21,0.0035072,206
2026-04-21 06:09:48.033164500+05:30,5,6,21,2.3970054,215
2026-04-21 06:09:48.037730600+05:30,5,6,21,0.0045661,207
2026-04-21 06:09:48.040749900+05:30,5,6,21,0.0030193,205
2026-04-21 06:09:55.675087600+05:30,5,6,21,7.6343377,229
2026-04-21 06:09:55.678476900+05:30,5,6,21,0.0033893,205
2026-04-21 06:10:05.680257100+05:30,5,6,27,10.0017802,230
2026-04-21 06:10:05.683075700+05:30,5,6,27,0.0028186,205
2026-04-21 06:10:15.664350+05:30,5,6,27,9.9812743,230
2026-04-21 06:10:15.667174700+05:30,5,6,27,0.0028247,206
2026-04-21 06:10:19.524631800+05:30,5,6,27,3.8574571,224
2026-04-21 06:10:25.632487500+05:30,5,6,27,6.1078557,230
2026-04-21 06:10:25.635082+05:30,5,6,27,0.0025945,206
2026-04-21 06:10:29.664783400+05:30,5,6,27,4.0297014,215
2026-04-21 06:10:29.668473700+05:30,5,6,27,0.0036903,207
2026-04-21 06:10:29.670664300+05:30,5,6,27,0.0021906,206
2026-04-21 06:10:32.440875400+05:30,5,6,27,2.7702111,227
2026-04-21 06:10:32.450042400+05:30,5,6,27,0.009167,228
2026-04-21 06:10:32.595752200+05:30,5,6,27,0.1457098,228
2026-04-21 06:10:33.649198900+05:30,5,6,27,1.0534467,228
2026-04-21 06:10:34.838069700+05:30,5,6,27,1.1888708,227
2026-04-21 06:10:35.711316900+05:30,5,6,27,0.8732472,230
2026-04-21 06:10:35.714603400+05:30,5,6,27,0.0032865,205
2026-04-21 06:10:36.088761600+05:30,5,6,27,0.3741582,215
2026-04-21 06:10:36.092905300+05:30,5,6,27,0.0041437,207
2026-04-21 06:10:36.095193400+05:30,5,6,27,0.0022881,205
2026-04-21 06:10:39.911140+05:30,5,6,27,3.8159466,227
2026-04-21 06:10:45.807723500+05:30,5,6,27,5.8965835,230
2026-04-21 06:10:45.812211500+05:30,5,6,27,0.004488,206
2026-04-21 06:10:55.315483600+05:30,5,6,27,9.5032721,216
2026-04-21 06:10:55.807685400+05:30,5,6,27,0.4922018,229
2026-04-21 06:10:55.812733100+05:30,5,6,27,0.0050477,206
2026-04-21 06:10:59.324444400+05:30,5,6,27,3.5117113,217
2026-04-21 06:11:04.176609900+05:30,5,6,47,4.8521655,217
2026-04-21 06:11:05.727723500+05:30,5,6,47,1.5511136,230
2026-04-21 06:11:05.731360400+05:30,5,6,47,0.0036369,206
2026-04-21 06:11:09.968325700+05:30,5,6,47,4.2369653,228
2026-04-21 06:11:15.681429500+05:30,5,6,47,5.7131038,229
2026-04-21 06:11:15.684510700+05:30,5,6,47,0.0030812,206
2026-04-21 06:11:16.359319600+05:30,5,6,47,0.6748089,228
2026-04-21 06:11:22.278681900+05:30,5,6,47,5.9193623,214
2026-04-21 06:11:22.281925+05:30,5,6,47,0.0032431,206
2026-04-21 06:11:22.283998300+05:30,5,6,47,0.0020733,205
2026-04-21 06:11:25.671637900+05:30,5,6,47,3.3876396,230
2026-04-21 06:11:25.674316500+05:30,5,6,47,0.0026786,205
2026-04-21 06:11:32.871557900+05:30,5,6,47,7.1972414,204
2026-04-21 06:11:33.956963600+05:30,5,6,47,1.0854057,216
2026-04-21 06:11:34.855838800+05:30,5,6,47,0.8988752,231
2026-04-21 06:11:34.881010200+05:30,5,6,47,0.0251714,206
2026-04-21 06:11:34.889858700+05:30,5,6,47,0.0088485,239
2026-04-21 06:11:35.731716700+05:30,5,6,47,0.841858,230
2026-04-21 06:11:35.734575+05:30,5,6,47,0.0028583,206
2026-04-21 06:11:35.923046+05:30,5,6,47,0.188471,232
2026-04-21 06:11:35.935382+05:30,5,6,47,0.012336,206
2026-04-21 06:11:35.997283300+05:30,5,6,47,0.0619013,238
2026-04-21 06:11:36.709938700+05:30,5,6,47,0.7126554,231
2026-04-21 06:11:36.720176700+05:30,5,6,47,0.010238,206
2026-04-21 06:11:36.794104800+05:30,5,6,47,0.0739281,239
2026-04-21 06:11:38.734262800+05:30,5,6,47,1.940158,203
2026-04-21 06:11:38.738819200+05:30,5,6,47,0.0045564,202
2026-04-21 06:11:38.743355100+05:30,5,6,47,0.0045359,202
2026-04-21 06:11:38.746581+05:30,5,6,47,0.0032259,206
2026-04-21 06:11:43.864685900+05:30,5,6,47,5.1181049,215
2026-04-21 06:11:43.868282700+05:30,5,6,47,0.0035968,207
2026-04-21 06:11:43.870485+05:30,5,6,47,0.0022023,206
2026-04-21 06:11:44.191610600+05:30,5,6,47,0.3211256,212
2026-04-21 06:11:44.204729+05:30,5,6,47,0.0131184,211
2026-04-21 06:11:45.724826700+05:30,5,6,47,1.5200977,230
2026-04-21 06:11:45.727612600+05:30,5,6,47,0.0027859,205
2026-04-21 06:11:49.379597600+05:30,5,6,47,3.651985,204
2026-04-21 06:11:49.382861700+05:30,5,6,47,0.0032641,217
2026-04-21 06:11:49.660408200+05:30,5,6,47,0.2775465,215
2026-04-21 06:11:53.236556600+05:30,5,6,47,3.5761484,238
2026-04-21 06:11:55.704731600+05:30,5,6,47,2.468175,230
2026-04-21 06:11:55.707418700+05:30,5,6,47,0.0026871,205
2026-04-21 06:11:57.777230200+05:30,5,6,47,2.0698115,216
2026-04-21 06:11:57.915284400+05:30,5,6,47,0.1380542,217
2026-04-21 06:11:58.115777300+05:30,5,6,47,0.2004929,211
2026-04-21 06:11:58.538881200+05:30,5,6,47,0.4231039,217
2026-04-21 06:11:59.086569700+05:30,5,6,47,0.5476885,238
2026-04-21 06:12:00.738259+05:30,5,6,19,1.6516893,217
2026-04-21 06:12:00.750997200+05:30,5,6,19,0.0127382,218
2026-04-21 06:12:05.714006200+05:30,5,6,19,4.963009,230
2026-04-21 06:12:05.716463900+05:30,5,6,19,0.0024577,206
2026-04-21 06:12:15.723583500+05:30,5,6,19,10.0071196,229
2026-04-21 06:12:15.726582800+05:30,5,6,19,0.0029993,206
2026-04-21 06:12:19.266256200+05:30,5,6,19,3.5396734,206
2026-04-21 06:12:25.719908900+05:30,5,6,19,6.4536527,229
2026-04-21 06:12:25.722511700+05:30,5,6,19,0.0026028,205
2026-04-21 06:12:28.549948+05:30,5,6,19,2.8274363,212
2026-04-21 06:12:32.911491200+05:30,5,6,19,4.3615432,211
2026-04-21 06:12:35.719202100+05:30,5,6,19,2.8077109,229
2026-04-21 06:12:35.722101800+05:30,5,6,19,0.0028997,206
2026-04-21 06:12:45.710430800+05:30,5,6,19,9.988329,230
2026-04-21 06:12:45.713097200+05:30,5,6,19,0.0026664,206
2026-04-21 06:12:55.706840400+05:30,5,6,19,9.9937432,230
2026-04-21 06:12:55.709868600+05:30,5,6,19,0.0030282,206
2026-04-21 06:12:59.801102300+05:30,5,6,19,4.0912337,227
2026-04-21 06:12:59.869906+05:30,5,6,19,0.0688037,227
2026-04-21 06:13:00.343630400+05:30,5,6,29,0.4737244,215
2026-04-21 06:13:00.346830800+05:30,5,6,29,0.0032004,207
2026-04-21 06:13:00.807178600+05:30,5,6,29,0.4603478,249
2026-04-21 06:13:00.809900500+05:30,5,6,29,0.0027219,249
2026-04-21 06:13:05.537182300+05:30,5,6,29,4.7272818,204
2026-04-21 06:13:05.741874900+05:30,5,6,29,0.2046926,229
2026-04-21 06:13:05.745235+05:30,5,6,29,0.0033601,205
2026-04-21 06:13:06.781987900+05:30,5,6,29,1.0367529,227
2026-04-21 06:13:10.272441200+05:30,5,6,29,3.4904533,237
2026-04-21 06:13:15.632225600+05:30,5,6,29,5.3597844,202
2026-04-21 06:13:15.636136900+05:30,5,6,29,0.0039113,202
2026-04-21 06:13:15.640656400+05:30,5,6,29,0.0045195,201
2026-04-21 06:13:15.643533+05:30,5,6,29,0.0028766,205
2026-04-21 06:13:15.741948400+05:30,5,6,29,0.0984154,230
2026-04-21 06:13:15.745512600+05:30,5,6,29,0.0035642,206
2026-04-21 06:13:19.415502100+05:30,5,6,29,3.6699895,219
2026-04-21 06:13:20.490315800+05:30,5,6,29,1.0748137,205
2026-04-21 06:13:21.947357600+05:30,5,6,29,1.4570418,238
2026-04-21 06:13:25.738758500+05:30,5,6,29,3.7914009,230
2026-04-21 06:13:25.741615300+05:30,5,6,29,0.0028568,205
2026-04-21 06:13:35.749137800+05:30,5,6,29,10.0075225,230
2026-04-21 06:13:35.751755500+05:30,5,6,29,0.0026177,205
2026-04-21 06:13:43.500493100+05:30,5,6,29,7.7487376,219
2026-04-21 06:13:45.743328300+05:30,5,6,29,2.2428352,230
2026-04-21 06:13:45.746094800+05:30,5,6,29,0.0027665,206
2026-04-21 06:13:53.732219300+05:30,5,6,29,7.9861245,214
2026-04-21 06:13:55.757296100+05:30,5,6,29,2.0250768,229
2026-04-21 06:13:55.759930700+05:30,5,6,29,0.0026346,206
2026-04-21 06:13:59.425142500+05:30,5,6,29,3.6652118,203
2026-04-21 06:14:05.762346500+05:30,5,6,20,6.337204,230
2026-04-21 06:14:05.764998300+05:30,5,6,20,0.0026518,206
2026-04-21 06:14:15.781843900+05:30,5,6,20,10.0168456,230
2026-04-21 06:14:15.784687900+05:30,5,6,20,0.002844,206
2026-04-21 06:14:25.771487800+05:30,5,6,20,9.9867999,229
2026-04-21 06:14:25.774039600+05:30,5,6,20,0.0025518,206
2026-04-21 06:14:27.756775600+05:30,5,6,20,1.982736,203
2026-04-21 06:14:27.761243100+05:30,5,6,20,0.0044675,201
2026-04-21 06:14:27.765307500+05:30,5,6,20,0.0040644,201
2026-04-21 06:14:27.768060800+05:30,5,6,20,0.0027533,206
2026-04-21 06:14:34.026157300+05:30,5,6,20,6.2580965,202
2026-04-21 06:14:35.782980600+05:30,5,6,20,1.7568233,230
2026-04-21 06:14:35.785638300+05:30,5,6,20,0.0026577,205
2026-04-21 06:14:45.821597700+05:30,5,6,20,10.0359594,230
2026-04-21 06:14:45.824584700+05:30,5,6,20,0.002987,206
2026-04-21 06:14:55.053862500+05:30,5,6,20,9.2292778,215
2026-04-21 06:14:55.056897700+05:30,5,6,20,0.0030352,206
2026-04-21 06:14:55.058678200+05:30,5,6,20,0.0017805,206
2026-04-21 06:14:55.821678300+05:30,5,6,20,0.7630001,230
2026-04-21 06:14:55.824403400+05:30,5,6,20,0.0027251,206
2026-04-21 06:15:05.106204900+05:30,5,6,17,9.2818015,237
2026-04-21 06:15:05.843751200+05:30,5,6,17,0.7375463,230
2026-04-21 06:15:05.847210+05:30,5,6,17,0.0034588,206
2026-04-21 06:15:10.531764200+05:30,5,6,17,4.6845542,238
2026-04-21 06:15:15.814464400+05:30,5,6,17,5.2827002,230
2026-04-21 06:15:15.817194+05:30,5,6,17,0.0027296,206
2026-04-21 06:15:18.094289800+05:30,5,6,17,2.2770958,204
2026-04-21 06:15:20.579455200+05:30,5,6,17,2.4851654,209
2026-04-21 06:15:23.937903200+05:30,5,6,17,3.358448,238
2026-04-21 06:15:25.868005900+05:30,5,6,17,1.9301027,230
2026-04-21 06:15:25.870918800+05:30,5,6,17,0.0029129,205
2026-04-21 06:15:35.858795500+05:30,5,6,17,9.9878767,230
2026-04-21 06:15:35.861619900+05:30,5,6,17,0.0028244,206
2026-04-21 06:15:45.850631100+05:30,5,6,17,9.9890112,229
2026-04-21 06:15:45.853419400+05:30,5,6,17,0.0027883,206
2026-04-21 06:15:55.857628800+05:30,5,6,17,10.0042094,230
2026-04-21 06:15:55.860237100+05:30,5,6,17,0.0026083,206
2026-04-21 06:16:05.862220800+05:30,5,6,17,10.0019837,230
2026-04-21 06:16:05.864732700+05:30,5,6,17,0.0025119,206
2026-04-21 06:16:09.291855800+05:30,5,6,17,3.4271231,218
2026-04-21 06:16:09.293657700+05:30,5,6,17,0.0018019,217
2026-04-21 06:16:15.855694200+05:30,5,6,17,6.5620365,230
2026-04-21 06:16:15.858376600+05:30,5,6,17,0.0026824,206
2026-04-21 06:16:25.869533500+05:30,5,6,17,10.0111569,230
2026-04-21 06:16:25.872055200+05:30,5,6,17,0.0025217,206
2026-04-21 06:16:35.857851100+05:30,5,6,17,9.9857959,229
2026-04-21 06:16:35.860600700+05:30,5,6,17,0.0027496,206
2026-04-21 06:16:45.863361400+05:30,5,6,17,10.0027607,230
2026-04-21 06:16:45.866073100+05:30,5,6,17,0.0027117,206
2026-04-21 06:16:49.933651400+05:30,5,6,17,4.0675783,237
2026-04-21 06:16:55.891547+05:30,5,6,17,5.9578956,229
2026-04-21 06:16:55.894751500+05:30,5,6,17,0.0032045,206
2026-04-21 06:16:56.727605800+05:30,5,6,17,0.8328543,238
2026-04-21 06:16:58.616868800+05:30,5,6,17,1.889263,204
2026-04-21 06:17:00.360944500+05:30,5,6,33,1.7440757,211
2026-04-21 06:17:05.887429600+05:30,5,6,33,5.5264851,229
2026-04-21 06:17:05.890361700+05:30,5,6,33,0.0029321,206
2026-04-21 06:17:15.922791100+05:30,5,6,33,10.0324294,230
2026-04-21 06:17:15.925949800+05:30,5,6,33,0.0031587,206
2026-04-21 06:17:17.691858400+05:30,5,6,33,1.7659086,238
2026-04-21 06:17:25.949079600+05:30,5,6,33,8.2572212,229
2026-04-21 06:17:25.951897400+05:30,5,6,33,0.0028178,206
2026-04-21 06:17:28.865836900+05:30,5,6,33,2.9139395,241
2026-04-21 06:17:28.889960+05:30,5,6,33,0.0241231,241
2026-04-21 06:17:33.573027800+05:30,5,6,33,4.6830678,228
2026-04-21 06:17:33.650342100+05:30,5,6,33,0.0773143,228
2026-04-21 06:17:34.186484+05:30,5,6,33,0.5361419,215
2026-04-21 06:17:34.189533700+05:30,5,6,33,0.0030497,207
2026-04-21 06:17:34.433207800+05:30,5,6,33,0.2436741,249
2026-04-21 06:17:34.435680300+05:30,5,6,33,0.0024725,249
2026-04-21 06:17:35.983425300+05:30,5,6,33,1.547745,230
2026-04-21 06:17:35.986260200+05:30,5,6,33,0.0028349,206
2026-04-21 06:17:38.571164400+05:30,5,6,33,2.5849042,228
2026-04-21 06:17:38.877938800+05:30,5,6,33,0.3067744,241
2026-04-21 06:17:38.881303500+05:30,5,6,33,0.0033647,241
2026-04-21 06:17:38.886666600+05:30,5,6,33,0.0053631,241
2026-04-21 06:17:38.891603+05:30,5,6,33,0.0049364,241
2026-04-21 06:17:41.357392400+05:30,5,6,33,2.4657894,238
2026-04-21 06:17:45.930362800+05:30,5,6,33,4.5729704,230
2026-04-21 06:17:45.933919+05:30,5,6,33,0.0035562,206
2026-04-21 06:17:46.172268200+05:30,5,6,33,0.2383492,203
2026-04-21 06:17:46.176531900+05:30,5,6,33,0.0042637,202
2026-04-21 06:17:46.180811300+05:30,5,6,33,0.0042794,201
2026-04-21 06:17:46.183803700+05:30,5,6,33,0.0029924,204
2026-04-21 06:17:52.464615+05:30,5,6,33,6.2808113,238
2026-04-21 06:17:55.930881400+05:30,5,6,33,3.4662664,230
2026-04-21 06:17:55.934619300+05:30,5,6,33,0.0037379,206
2026-04-21 06:18:01.733869500+05:30,5,6,20,5.7992502,228
2026-04-21 06:18:01.741593100+05:30,5,6,20,0.0077236,228
2026-04-21 06:18:02.340141500+05:30,5,6,20,0.5985484,228
2026-04-21 06:18:02.347424100+05:30,5,6,20,0.0072826,227
2026-04-21 06:18:02.356107400+05:30,5,6,20,0.0086833,228
2026-04-21 06:18:04.874767200+05:30,5,6,20,2.5186598,209
2026-04-21 06:18:06.033848700+05:30,5,6,20,1.1590815,230
2026-04-21 06:18:06.037030800+05:30,5,6,20,0.0031821,206
2026-04-21 06:18:16.002484+05:30,5,6,20,9.9654532,230
2026-04-21 06:18:16.005707100+05:30,5,6,20,0.0032231,206
2026-04-21 06:18:16.199487900+05:30,5,6,20,0.1937808,227
2026-04-21 06:18:26.011920800+05:30,5,6,20,9.8124329,230
2026-04-21 06:18:26.014733500+05:30,5,6,20,0.0028127,206
2026-04-21 06:18:36.042632900+05:30,5,6,20,10.0278994,230
2026-04-21 06:18:36.045505600+05:30,5,6,20,0.0028727,206
2026-04-21 06:18:37.105543400+05:30,5,6,20,1.0600378,210
2026-04-21 06:18:45.986767+05:30,5,6,20,8.8812236,230
2026-04-21 06:18:45.989564900+05:30,5,6,20,0.0027979,205
2026-04-21 06:18:55.997563800+05:30,5,6,20,10.0079989,229
2026-04-21 06:18:56.001220800+05:30,5,6,20,0.003657,206
2026-04-21 06:19:06.001760400+05:30,5,6,21,10.0005396,230
2026-04-21 06:19:06.008338800+05:30,5,6,21,0.0065784,206
2026-04-21 06:19:06.032381800+05:30,5,6,21,0.024043,228
2026-04-21 06:19:07.575199400+05:30,5,6,21,1.5428176,227
2026-04-21 06:19:15.284884600+05:30,5,6,21,7.7096852,228
2026-04-21 06:19:15.287311900+05:30,5,6,21,0.0024273,228
2026-04-21 06:19:15.394417+05:30,5,6,21,0.1071051,228
2026-04-21 06:19:16.060390700+05:30,5,6,21,0.6659737,230
2026-04-21 06:19:16.065341400+05:30,5,6,21,0.0049507,206
2026-04-21 06:19:18.258370200+05:30,5,6,21,2.1930288,204
2026-04-21 06:19:26.017565800+05:30,5,6,21,7.7591956,230
2026-04-21 06:19:26.020441800+05:30,5,6,21,0.002876,206
2026-04-21 06:19:28.488543300+05:30,5,6,21,2.4681015,219
2026-04-21 06:19:36.003392800+05:30,5,6,21,7.5148495,230
2026-04-21 06:19:36.006531400+05:30,5,6,21,0.0031386,206
2026-04-21 06:19:46.016315400+05:30,5,6,21,10.009784,229
2026-04-21 06:19:46.019467+05:30,5,6,21,0.0031516,205
2026-04-21 06:19:47.419781+05:30,5,6,21,1.400314,215
2026-04-21 06:19:56.046571600+05:30,5,6,21,8.6267906,229
2026-04-21 06:19:56.049248700+05:30,5,6,21,0.0026771,206
2026-04-21 06:19:58.495375900+05:30,5,6,21,2.4461272,217
2026-04-21 06:20:06.071541100+05:30,5,6,31,7.5761652,230
2026-04-21 06:20:06.074620800+05:30,5,6,31,0.0030797,206
2026-04-21 06:20:07.684624100+05:30,5,6,31,1.6100033,228
2026-04-21 06:20:14.166357900+05:30,5,6,31,6.4817338,201
2026-04-21 06:20:16.095794900+05:30,5,6,31,1.929437,230
2026-04-21 06:20:16.099337400+05:30,5,6,31,0.0035425,205
2026-04-21 06:20:16.502417600+05:30,5,6,31,0.4030802,204
2026-04-21 06:20:16.712269+05:30,5,6,31,0.2098514,214
2026-04-21 06:20:16.717096900+05:30,5,6,31,0.0048279,207
2026-04-21 06:20:16.719955400+05:30,5,6,31,0.0028585,206
2026-04-21 06:20:18.591103400+05:30,5,6,31,1.871148,202
2026-04-21 06:20:26.073923+05:30,5,6,31,7.4828196,230
2026-04-21 06:20:26.077420200+05:30,5,6,31,0.0034972,206
2026-04-21 06:20:36.062274300+05:30,5,6,31,9.9848541,229
2026-04-21 06:20:36.065012800+05:30,5,6,31,0.0027385,206
2026-04-21 06:20:38.492386500+05:30,5,6,31,2.4273737,215
2026-04-21 06:20:38.497988900+05:30,5,6,31,0.0056024,207
2026-04-21 06:20:38.500644100+05:30,5,6,31,0.0026552,205
2026-04-21 06:20:46.044075600+05:30,5,6,31,7.5434315,230
2026-04-21 06:20:46.047047500+05:30,5,6,31,0.0029719,206
2026-04-21 06:20:51.617590800+05:30,5,6,31,5.5705433,227
2026-04-21 06:20:52.470812800+05:30,5,6,31,0.853222,227
2026-04-21 06:20:52.499597200+05:30,5,6,31,0.0287844,228
2026-04-21 06:20:52.958365200+05:30,5,6,31,0.458768,228
2026-04-21 06:20:56.055276600+05:30,5,6,31,3.0969114,230
2026-04-21 06:20:56.058100900+05:30,5,6,31,0.0028243,205
2026-04-21 06:20:56.132860500+05:30,5,6,31,0.0747596,228
2026-04-21 06:20:57.594059400+05:30,5,6,31,1.4611989,228
2026-04-21 06:20:58.134196100+05:30,5,6,31,0.5401367,215
2026-04-21 06:20:58.137386+05:30,5,6,31,0.0031899,207
2026-04-21 06:20:58.140194700+05:30,5,6,31,0.0028087,206
2026-04-21 06:21:02.086232600+05:30,5,6,73,3.9460379,208
2026-04-21 06:21:02.086296900+05:30,5,6,73,6.43e-05,274
2026-04-21 06:21:06.089503+05:30,5,6,73,4.0032061,230
2026-04-21 06:21:06.092339800+05:30,5,6,73,0.0028368,205
2026-04-21 06:21:08.576007900+05:30,5,6,73,2.4836681,214
2026-04-21 06:21:08.579009800+05:30,5,6,73,0.0030019,207
2026-04-21 06:21:08.580910900+05:30,5,6,73,0.0019011,206
2026-04-21 06:21:16.205310+05:30,5,6,73,7.6243991,229
2026-04-21 06:21:16.210685100+05:30,5,6,73,0.0053751,205
2026-04-21 06:21:18.579207400+05:30,5,6,73,2.3685223,214
2026-04-21 06:21:18.582587400+05:30,5,6,73,0.00338,207
2026-04-21 06:21:18.584524500+05:30,5,6,73,0.0019371,206
2026-04-21 06:21:22.363804500+05:30,5,6,73,3.77928,215
2026-04-21 06:21:22.367059200+05:30,5,6,73,0.0032547,207
2026-04-21 06:21:22.369041+05:30,5,6,73,0.0019818,206
2026-04-21 06:21:26.123533400+05:30,5,6,73,3.7544924,230
2026-04-21 06:21:26.126954700+05:30,5,6,73,0.0034213,206
2026-04-21 06:21:36.154945200+05:30,5,6,73,10.0279905,229
2026-04-21 06:21:36.157781900+05:30,5,6,73,0.0028367,206
2026-04-21 06:21:39.091932200+05:30,5,6,73,2.9341503,214
2026-04-21 06:21:39.095172900+05:30,5,6,73,0.0032407,207
2026-04-21 06:21:39.097906400+05:30,5,6,73,0.0027335,206
2026-04-21 06:21:41.408641300+05:30,5,6,73,2.3107349,273
2026-04-21 06:21:41.427050300+05:30,5,6,73,0.018409,206
2026-04-21 06:21:41.441437500+05:30,5,6,73,0.0143872,275
2026-04-21 06:21:41.459833500+05:30,5,6,73,0.018396,206
2026-04-21 06:21:41.473260400+05:30,5,6,73,0.0134269,202
2026-04-21 06:21:41.486251800+05:30,5,6,73,0.0129914,206
2026-04-21 06:21:41.585116600+05:30,5,6,73,0.0988648,239
2026-04-21 06:21:41.760885300+05:30,5,6,73,0.1757687,239
2026-04-21 06:21:41.762140500+05:30,5,6,73,0.0012552,239
2026-04-21 06:21:41.778462+05:30,5,6,73,0.0163215,239
2026-04-21 06:21:41.791476800+05:30,5,6,73,0.0130148,283
2026-04-21 06:21:41.804365900+05:30,5,6,73,0.0128891,238
2026-04-21 06:21:41.818462100+05:30,5,6,73,0.0140962,239
2026-04-21 06:21:41.822967100+05:30,5,6,73,0.004505,206
2026-04-21 06:21:41.848176600+05:30,5,6,73,0.0252095,232
2026-04-21 06:21:41.863922900+05:30,5,6,73,0.0157463,205
2026-04-21 06:21:41.941258500+05:30,5,6,73,0.0773356,239
2026-04-21 06:21:42.022735900+05:30,5,6,73,0.0814774,239
2026-04-21 06:21:42.033483+05:30,5,6,73,0.0107471,238
2026-04-21 06:21:42.059473300+05:30,5,6,73,0.0259903,239
2026-04-21 06:21:42.086594400+05:30,5,6,73,0.0271211,239
2026-04-21 06:21:42.171542100+05:30,5,6,73,0.0849477,232
2026-04-21 06:21:42.171770900+05:30,5,6,73,0.0002288,232
2026-04-21 06:21:42.175138100+05:30,5,6,73,0.0033672,232
2026-04-21 06:21:42.186533800+05:30,5,6,73,0.0113957,206
2026-04-21 06:21:42.187520800+05:30,5,6,73,0.000987,206
2026-04-21 06:21:42.189602500+05:30,5,6,73,0.0020817,206
2026-04-21 06:21:42.190552600+05:30,5,6,73,0.0009501,232
2026-04-21 06:21:42.198404700+05:30,5,6,73,0.0078521,206
2026-04-21 06:21:42.252354+05:30,5,6,73,0.0539493,239
2026-04-21 06:21:42.311383800+05:30,5,6,73,0.0590298,238
2026-04-21 06:21:42.354859+05:30,5,6,73,0.0434752,239
2026-04-21 06:21:46.142448800+05:30,5,6,73,3.7875898,230
2026-04-21 06:21:46.146065600+05:30,5,6,73,0.0036168,205
2026-04-21 06:21:47.218013900+05:30,5,6,73,1.0719483,233
2026-04-21 06:21:52.630133900+05:30,5,6,73,5.41212,216
2026-04-21 06:21:53.803572300+05:30,5,6,73,1.1734384,263
2026-04-21 06:21:54.254250700+05:30,5,6,73,0.4506784,217
2026-04-21 06:21:55.514827400+05:30,5,6,73,1.2605767,203
2026-04-21 06:21:55.523941500+05:30,5,6,73,0.0091141,201
2026-04-21 06:21:55.535184+05:30,5,6,73,0.0112425,202
2026-04-21 06:21:55.539863800+05:30,5,6,73,0.0046798,206
2026-04-21 06:21:57.302616900+05:30,5,6,73,1.7627531,202
2026-04-21 06:21:57.308831400+05:30,5,6,73,0.0062145,202
2026-04-21 06:21:57.315590600+05:30,5,6,73,0.0067592,202
2026-04-21 06:21:57.320600700+05:30,5,6,73,0.0050101,205
2026-04-21 06:21:58.172418100+05:30,5,6,73,0.8518174,206
2026-04-21 06:21:59.423420700+05:30,5,6,73,1.2510026,203
2026-04-21 06:21:59.430160400+05:30,5,6,73,0.0067397,202
2026-04-21 06:21:59.438427800+05:30,5,6,73,0.0082674,201
2026-04-21 06:21:59.444459400+05:30,5,6,73,0.0060316,206
2026-04-21 06:22:01.740909200+05:30,5,6,152,2.2964498,295
2026-04-21 06:22:01.747263500+05:30,5,6,152,0.0063543,206
2026-04-21 06:22:01.755108500+05:30,5,6,152,0.007845,295
2026-04-21 06:22:01.758578700+05:30,5,6,152,0.0034702,206
2026-04-21 06:22:01.791444400+05:30,5,6,152,0.0328657,295
2026-04-21 06:22:01.794315200+05:30,5,6,152,0.0028708,206
2026-04-21 06:22:02.847829500+05:30,5,6,152,1.0535143,215
2026-04-21 06:22:02.854598500+05:30,5,6,152,0.006769,207
2026-04-21 06:22:02.860732+05:30,5,6,152,0.0061335,206
2026-04-21 06:22:02.892236900+05:30,5,6,152,0.0315049,249
2026-04-21 06:22:02.898844400+05:30,5,6,152,0.0066075,206
2026-04-21 06:22:03.188973300+05:30,5,6,152,0.2901289,215
2026-04-21 06:22:03.196921100+05:30,5,6,152,0.0079478,206
2026-04-21 06:22:03.202263700+05:30,5,6,152,0.0053426,205
2026-04-21 06:22:03.207762800+05:30,5,6,152,0.0054991,241
2026-04-21 06:22:03.214199500+05:30,5,6,152,0.0064367,228
2026-04-21 06:22:03.219908300+05:30,5,6,152,0.0057088,215
2026-04-21 06:22:03.226193100+05:30,5,6,152,0.0062848,207
2026-04-21 06:22:03.401136500+05:30,5,6,152,0.1749434,215
2026-04-21 06:22:03.410140600+05:30,5,6,152,0.0090041,207
2026-04-21 06:22:03.634024300+05:30,5,6,152,0.2238837,215
2026-04-21 06:22:03.641302900+05:30,5,6,152,0.0072786,207
2026-04-21 06:22:03.644745400+05:30,5,6,152,0.0034425,206
2026-04-21 06:22:03.673230200+05:30,5,6,152,0.0284848,215
2026-04-21 06:22:03.678789300+05:30,5,6,152,0.0055591,207
2026-04-21 06:22:03.682056400+05:30,5,6,152,0.0032671,206
2026-04-21 06:22:04.425655900+05:30,5,6,152,0.7435995,202
2026-04-21 06:22:04.433040200+05:30,5,6,152,0.0073843,202
2026-04-21 06:22:04.440446700+05:30,5,6,152,0.0074065,202
2026-04-21 06:22:04.445332200+05:30,5,6,152,0.0048855,206
2026-04-21 06:22:04.632272600+05:30,5,6,152,0.1869404,217
2026-04-21 06:22:04.998594600+05:30,5,6,152,0.366322,215
2026-04-21 06:22:05.004315+05:30,5,6,152,0.0057204,206
2026-04-21 06:22:05.007881300+05:30,5,6,152,0.0035663,206
2026-04-21 06:22:05.638328300+05:30,5,6,152,0.630447,215
2026-04-21 06:22:05.644990400+05:30,5,6,152,0.0066621,207
2026-04-21 06:22:05.648903600+05:30,5,6,152,0.0039132,206
2026-04-21 06:22:05.655799100+05:30,5,6,152,0.0068955,213
2026-04-21 06:22:05.660604+05:30,5,6,152,0.0048049,206
2026-04-21 06:22:05.663111900+05:30,5,6,152,0.0025079,205
